atleta_id,clube_id,posicao_id,status_id,atleta_apelido,rodada_id,atleta_jogos,atleta_preco,atleta_variacao,atleta_min_val,media_num,atleta_pontos
123717,284,2,6,Zé Guilherme,21,0,1.0,0.0,1.5,0.0,0.0
111309,284,3,6,Gustavo Martins,21,11,2.39,0.0,-0.47,2.48,0.0
105845,264,4,6,Matheus Araújo,21,9,5.64,0.0,2.36,1.95,0.0
117909,264,5,6,Wesley,21,10,3.37,0.15,1.47,2.81,1.4
106832,276,4,6,Pedro Vilhena,21,0,1.0,0.0,1.5,0.0,0.0
111891,264,4,7,Guilherme Biro,21,9,3.3,0.0,0.67,2.51,0.0
122398,264,4,6,Adryan,21,0,1.0,0.0,1.5,0.0,0.0
124690,282,4,6,Paulo Vitor,21,1,1.04,0.0,1.5,1.1,0.0
43618,282,6,7,Luiz Felipe Scolari,21,11,10.88,1.16,7.45,4.77,9.16
124674,276,4,6,Felipe Negrucci,21,1,0.73,0.0,1.38,-0.6,0.0
107375,290,4,6,Dodô,21,8,1.23,0.0,0.56,1.34,0.0
117403,327,5,6,Renato Marques,21,7,2.12,0.0,0.02,1.82,0.0
123054,265,1,6,Tiago Gomes,21,0,1.0,0.0,1.5,0.0,0.0
122991,327,4,6,Breno,21,12,3.1,-0.44,0.27,2.49,-0.2
122293,294,3,6,Thiago Dombroski,21,4,0.71,0.0,-0.85,1.08,0.0
124699,283,5,6,Arielson,21,0,1.0,0.0,1.5,0.0,0.0
124698,290,3,6,Nolasco,21,0,1.0,0.0,1.5,0.0,0.0
122419,285,3,6,Felipe,21,0,1.0,0.0,1.5,0.0,0.0
111841,266,4,6,Arthur,21,1,1.04,0.0,1.68,1.2,0.0
124267,285,2,6,Rangel,21,0,1.0,0.0,1.5,0.0,0.0
111689,356,1,6,Bruno Guimarães,21,0,1.0,0.0,1.5,0.0,0.0
122486,267,5,6,Rayan,21,6,2.09,0.0,0.54,2.63,0.0
118563,276,4,6,Rodriguinho,21,10,0.9,0.0,-0.07,0.6,0.0
116065,284,2,3,Cuiabano,21,9,5.36,1.12,7.25,3.42,9.0
124701,276,1,6,Leandro,21,0,1.0,0.0,1.5,0.0,0.0
107186,293,2,3,Vinicius Kauê,21,4,0.73,0.0,-2.14,-0.47,-3.3
121235,290,4,6,Simioni,21,0,1.0,0.0,1.5,0.0,0.0
111652,327,5,6,Rodrigo Varanda,21,8,3.68,0.25,6.79,3.36,8.4
124728,266,2,6,João Henrique,21,0,1.0,0.0,1.5,0.0,0.0
49675,276,5,6,Alexandre Pato,21,7,4.92,0.88,4.73,2.55,5.7
78715,283,4,5,Ramiro,21,6,5.62,0.0,1.66,3.8,0.0
123725,293,3,6,Arthur Zanella,21,0,1.0,0.0,1.5,0.0,0.0
124757,284,5,6,Nathan Fernandes,21,3,0.76,0.0,1.27,0.3,0.0
118701,277,2,6,Kevyson,21,5,0.8,-0.03,0.37,0.62,0.0
121238,290,5,6,Wendell,21,0,1.0,0.0,1.5,0.0,0.0
115997,327,4,6,Mateus Henrique,21,2,0.93,0.0,0.16,0.85,0.0
117818,276,1,6,Young,21,0,1.0,0.0,1.5,0.0,0.0
124821,266,5,6,Kauã Elias,21,0,1.0,0.0,1.5,0.0,0.0
110668,293,2,7,Esquivel,21,5,3.53,0.0,2.53,3.6,0.0
111945,263,4,6,Diego Hernández,21,1,5.42,-1.58,1.66,1.7,1.7
122441,266,3,6,Kayky Almeida,21,0,1.0,0.0,1.5,0.0,0.0
124758,280,3,6,Gustavo Henrique,21,0,1.0,0.0,1.5,0.0,0.0
118676,277,5,6,Weslley Patati,21,4,2.47,0.26,3.5,2.75,4.1
124830,284,5,6,Lian,21,1,0.72,0.0,1.47,0.0,0.0
102290,283,1,6,Gabriel Mesquita,21,0,0.7,0.0,1.32,-1.0,0.0
124834,294,4,6,Ruan Assis,21,4,1.73,0.0,-0.75,1.55,0.0
125081,290,6,7,Armando Evangelista,21,11,9.73,0.27,4.23,5.04,4.89
110602,277,1,6,Paulo Mazoti,21,0,1.0,0.0,1.5,0.0,0.0
70788,285,5,7,Enner Valencia,21,7,8.38,-0.79,0.05,2.95,-0.5
113295,327,3,5,Júlio,21,2,3.72,0.0,-1.87,4.85,0.0
124918,264,3,6,Renato,21,0,1.0,0.0,1.5,0.0,0.0
91971,293,6,7,Wesley Carvalho,21,10,11.1,-0.04,3.5,5.34,3.94
124917,327,4,6,Rafa Barcelos,21,0,1.0,0.0,1.5,0.0,0.0
92855,283,2,7,Palacios,21,6,3.81,-0.23,1.62,2.4,1.6
125470,294,6,7,Thiago Kosloski,21,9,9.57,-0.41,2.37,5.06,2.44
125050,283,5,6,Robert,21,3,1.86,0.0,4.14,2.33,0.0
82627,262,5,5,Luiz Araújo,21,7,5.7,-0.22,2.99,2.22,3.4
125000,284,2,6,Wesley Costa,21,0,1.0,0.0,1.5,0.0,0.0
99552,262,1,6,Rossi,21,0,7.0,0.0,2.13,0.0,0.0
122378,267,3,6,Lyncon,21,0,1.0,0.0,1.5,0.0,0.0
118709,1371,4,6,Calebe,21,0,1.0,0.0,1.5,0.0,0.0
126116,284,5,6,Freddy,21,1,0.94,0.0,1.57,0.5,0.0
125487,264,4,7,Gabriel Moscardo,21,5,2.66,-0.56,1.03,3.02,0.8
102975,356,2,6,Escobar,21,2,3.17,-1.42,-0.82,2.9,-1.6
125467,284,3,6,Viery,21,0,1.0,0.0,1.5,0.0,0.0
63024,294,4,7,Fransérgio,21,8,4.06,0.09,1.17,1.49,1.0
125469,282,5,6,Alisson,21,3,0.72,0.0,0.53,-0.47,0.0
125471,267,5,2,Serginho,21,4,3.36,-0.71,1.69,2.73,1.7
83817,1371,5,5,Clayson,21,6,6.26,0.0,1.92,4.35,0.0
122396,264,4,6,Ryan,21,0,1.0,0.0,1.5,0.0,0.0
121752,1371,5,6,Pablo,21,0,1.0,0.0,1.5,0.0,0.0
118843,263,4,6,Jacob Montes,21,0,3.0,0.0,1.71,0.0,0.0
102096,290,5,7,Anderson Oliveira,21,8,4.36,0.78,4.0,2.49,4.7
87391,290,5,7,Allano,21,7,4.7,0.46,3.94,3.21,4.6
105914,277,2,6,Cadu Silva,21,1,0.71,0.0,1.47,0.0,0.0
39656,282,4,5,Alan Franco,21,5,3.32,-0.18,1.21,0.8,1.1
111017,266,4,6,Leo Fernández,21,7,5.01,1.57,7.38,1.89,9.2
125551,294,4,6,Jean Gabriel,21,0,1.0,0.0,1.5,0.0,0.0
108715,290,5,7,João Magno,21,8,5.7,0.42,3.64,3.06,4.2
83786,283,3,7,Neris,21,11,4.17,-0.4,-0.02,4.32,-0.6
99588,283,5,6,Paulo Vitor,21,5,2.07,-0.21,0.38,0.68,0.0
90634,1371,4,6,Lucas Mineiro,21,5,2.59,-0.22,0.15,0.5,-0.3
90120,294,5,2,Edu,21,4,5.92,0.0,8.24,3.25,0.0
103987,290,4,6,Higor Meritão,21,3,1.17,0.0,0.71,-0.2,0.0
72134,284,5,6,Iturbe,21,1,4.81,0.0,2.15,1.7,0.0
116000,263,2,6,Wallison,21,0,1.0,0.0,1.5,0.0,0.0
125746,293,4,6,Dudu,21,0,1.0,0.0,1.5,0.0,0.0
97908,290,4,6,Luís Oyama,21,2,5.19,0.0,3.7,2.25,0.0
97080,266,5,6,Yony González,21,4,4.04,0.38,2.97,1.73,3.4
80313,265,2,7,Gilberto,21,6,9.59,-0.88,4.93,6.48,5.8
69355,267,4,7,Medel,21,6,4.58,0.17,1.09,1.45,0.9
94007,264,4,7,Matías Rojas,21,4,4.79,-0.01,1.06,0.4,0.9
107191,293,2,6,Leonardo Ataíde,21,0,1.0,0.0,1.5,0.0,0.0
125803,294,1,6,Pedro Morisco,21,0,1.0,0.0,1.5,0.0,0.0
105631,263,6,7,Bruno Lage,21,7,14.98,1.18,8.75,7.07,10.79
80538,266,3,3,Marlon,21,5,5.27,0.32,2.14,1.34,2.3
125992,294,5,2,Diogo Oliveira,21,6,4.89,-0.27,0.64,4.13,0.2
115273,293,5,6,Emersonn,21,0,1.0,0.0,1.5,0.0,0.0
105949,285,1,7,Rochet,21,5,5.96,0.0,0.06,2.4,0.0
92075,267,6,7,Ramón Díaz,21,6,8.07,-0.7,2.17,4.44,2.22
96966,283,5,7,Arthur Gomes,21,5,6.72,-0.15,2.22,5.02,2.3
126010,280,4,6,Yani Quintero,21,2,1.54,-0.59,-0.15,0.95,-0.7
123648,294,5,6,Lucas Ronier,21,0,1.0,0.0,1.5,0.0,0.0
125804,266,2,6,Rafael Monteiro,21,0,1.0,0.0,1.5,0.0,0.0
98517,277,4,7,Jean Lucas,21,6,7.09,-0.65,1.61,3.85,1.5
111428,265,2,7,Camilo Cándido,21,5,4.77,-1.15,-0.01,3.4,-0.6
70944,285,4,6,Bruno Henrique,21,5,8.28,0.48,5.15,3.88,6.2
125926,293,4,6,Zapelli,21,3,3.59,0.0,1.73,0.97,0.0
102340,293,3,7,Cacá,21,3,4.72,1.5,5.6,4.9,8.8
95878,356,3,6,Tobias Figueiredo,21,1,3.68,0.0,1.81,0.2,0.0
108131,294,5,6,Garcez,21,3,3.19,-0.24,1.15,1.57,1.0
126182,267,4,7,Paulinho,21,5,5.76,0.11,3.44,3.84,3.9
100333,327,5,6,Paulinho Bóia,21,3,2.94,0.0,0.63,0.8,0.0
96610,283,4,5,Matheus Pereira,21,2,5.88,0.0,3.85,2.2,0.0
100085,356,4,6,Pedro Augusto,21,4,2.99,0.37,1.99,1.73,2.1
126013,276,3,6,Ythallo,21,0,1.0,0.0,1.5,0.0,0.0
93368,264,3,2,Lucas Veríssimo,21,2,8.17,0.12,2.12,1.2,2.3
94836,327,3,6,Burgos,21,2,1.52,0.0,0.01,-0.75,0.0
83276,277,5,6,Julio Furch,21,5,4.66,-0.86,1.03,2.06,0.8
117336,280,3,5,Cipriano,21,1,3.12,0.0,2.66,6.4,0.0
84918,265,5,7,Rafael Ratão,21,5,7.96,-0.13,2.42,4.88,2.5
102302,283,5,2,Rafael Elias,21,4,5.96,-1.19,1.93,4.62,1.9
126095,263,1,6,Gabriel Toebe,21,0,1.0,0.0,1.5,0.0,0.0
126120,280,5,6,Marcelinho,21,0,1.0,0.0,1.5,0.0,0.0
108163,327,4,6,Javier Méndez,21,2,3.66,0.0,0.86,2.35,0.0
69063,276,4,6,James Rodríguez,21,3,10.72,0.31,2.96,1.6,3.4
93372,277,3,7,João Basso,21,4,3.13,-0.14,1.69,1.12,1.7
115268,282,3,6,Rômulo,21,0,1.0,0.0,1.5,0.0,0.0
104811,294,4,7,Sebastián Gómez,21,4,4.79,-1.56,-0.12,3.0,-0.8
105047,283,3,6,João Marcelo,21,1,2.43,-0.57,1.05,0.9,0.9
126117,284,5,6,Gustavo Gomes,21,0,1.0,0.0,1.5,0.0,0.0
70164,276,5,7,Lucas Moura,21,4,13.03,0.37,4.2,6.13,4.8
99198,267,5,7,Vegetti,21,4,11.23,-0.73,3.08,8.28,3.2
124481,263,2,6,Mateo Ponte,21,1,4.55,0.55,5.08,6.2,6.2
98433,267,5,6,Sebastián Ferreira,21,4,4.63,-0.16,0.54,0.9,0.2
86759,284,4,6,Luan,21,2,3.47,-0.53,0.38,0.6,0.0
95220,267,2,6,Jefferson,21,0,4.0,0.0,1.82,0.0,0.0
104360,280,3,6,Lucas Rafael,21,1,3.27,0.0,1.91,1.2,0.0
69686,284,5,6,João Pedro Galvão,21,3,4.77,-0.62,-0.14,0.77,-0.7
110667,356,5,5,Machuca,21,4,4.73,0.0,2.17,3.5,0.0
92696,327,5,7,Renato Kayzer,21,0,5.0,0.0,5.42,0.0,0.0
126216,1371,5,5,Derik Lacerda,21,3,3.46,0.0,0.84,2.07,0.0
92207,284,1,6,Caíque,21,0,3.0,0.0,1.71,0.0,0.0
92237,284,3,2,Rodrigo Ely,21,3,3.95,1.09,3.95,1.9,4.7
104504,263,3,6,Henrique Vermudt,21,0,3.0,0.0,1.71,0.0,0.0
91689,283,4,7,Matheus Jussa,21,14,1.72,-0.12,-0.08,0.54,-0.6
107645,327,6,7,Fabián Bustos,21,3,7.48,0.62,4.26,3.68,5.01
94444,290,5,6,Matheus Babi,21,4,4.56,-0.15,1.41,2.2,1.3
73766,277,6,7,Diego Aguirre,21,3,8.73,-0.65,2.29,3.75,2.42
81966,290,4,6,Raphael Guzzo,21,3,2.74,-0.14,0.15,0.33,-0.3
110624,275,1,6,Mateus,21,0,1.0,0.0,1.5,0.0,0.0
110512,284,5,6,Lucas Besozzi,21,2,4.77,0.0,2.33,1.45,0.0
70316,263,5,7,Diego Costa,21,2,11.5,4.14,9.1,8.35,16.5
70984,267,4,2,Payet,21,0,13.0,0.0,11.77,0.0,0.0
81551,285,2,6,Mallo,21,2,5.72,0.59,3.59,3.2,4.2
100987,277,4,6,Nonato,21,1,3.79,0.0,1.87,0.5,0.0
74187,277,4,7,Rincón,21,2,5.67,-0.22,1.79,1.8,1.8
120419,293,3,6,João Vitor,21,0,1.0,0.0,1.5,0.0,0.0
91856,294,2,6,Hayner,21,1,1.82,-1.18,-0.47,-1.1,-1.1
81798,267,5,6,Rossi,21,1,3.02,0.0,1.76,0.3,0.0
117934,263,5,6,Adamo,21,0,3.0,0.0,1.71,0.0,0.0
116562,290,1,6,Ezequiel,21,0,1.0,0.0,1.5,0.0,0.0
100034,294,3,6,Maurício Antônio,21,0,3.0,0.0,1.71,0.0,0.0
111638,277,3,6,Robson,21,0,3.0,0.0,1.71,0.0,0.0
126387,266,3,6,Justen,21,0,1.0,0.0,1.5,0.0,0.0
115247,275,1,6,Kaique,21,0,1.0,0.0,1.5,0.0,0.0
121984,277,2,6,Pedrinho Scaramussa,21,0,1.0,0.0,1.5,0.0,0.0
125488,264,3,6,João Pedro,21,0,1.0,0.0,1.5,0.0,0.0
63011,277,2,6,Júnior Caiçara,21,0,3.0,0.0,1.71,0.0,0.0
81682,327,4,6,Cazares,21,0,6.0,0.0,0.37,0.0,0.0
111837,266,1,6,Gustavo Ramalho,21,0,1.0,0.0,0.37,0.0,0.0
92811,283,5,2,Bruno Rodrigues,21,19,11.76,-1.07,0.28,5.45,-0.3
93108,283,4,6,Mateus Vital,21,18,6.41,0.18,1.94,2.66,2.0
88744,294,5,6,Slimani,21,0,9.0,0.0,0.37,0.0,0.0
94514,283,3,5,Oliveira,21,13,8.55,0.0,4.57,3.77,0.0
110587,280,4,6,Caetano,21,0,1.0,0.0,0.37,0.0,0.0
73962,293,2,6,Bruno Peres,21,0,6.0,0.0,0.37,0.0,0.0
121241,290,3,6,Mina,21,0,1.0,0.0,1.5,0.0,0.0
122555,266,5,6,Agner,21,0,1.0,0.0,0.37,0.0,0.0
96089,283,4,7,Machado,21,21,6.35,-0.23,1.14,3.09,0.9
102906,283,1,6,Anderson,21,1,3.24,0.0,2.61,6.0,0.0
97768,294,3,6,Reynaldo,21,3,3.15,-0.99,-0.45,2.77,-1.1
111834,266,5,6,João Neto,21,1,4.06,3.06,6.36,7.6,7.6
98280,263,3,6,Bastos,21,0,3.0,0.0,,0.0,0.0
105811,283,5,7,Wesley,21,18,7.99,-0.69,-0.19,5.26,-0.9
107509,263,3,6,David Sousa,21,0,1.0,0.0,,0.0,0.0
112709,283,2,6,Kaiki,21,3,2.35,-0.09,0.38,1.97,0.0
51413,1371,1,7,Walter,21,20,5.77,-0.21,0.46,3.05,0.0
109461,356,4,5,Calebe,21,17,6.87,0.0,4.67,2.86,0.0
68895,1371,5,7,Wellington Silva,21,18,5.0,0.56,5.36,2.56,6.5
101405,283,4,6,Wallisson,21,11,3.95,0.0,4.01,2.56,0.0
106327,283,2,6,Wesley Gasolina,21,0,3.0,0.0,1.71,0.0,0.0
78580,1371,5,7,Jonathan Cafu,21,18,6.36,0.16,1.04,2.78,0.8
69010,1371,1,6,João Carlos,21,0,3.0,0.0,1.71,0.0,0.0
72762,1371,4,6,Ceppelini,21,17,3.99,0.0,0.69,2.29,0.0
107800,283,4,6,Fernando Henrique,21,1,2.37,0.0,1.82,1.2,0.0
70666,1371,3,3,Marllon,21,19,6.58,-0.08,0.07,2.96,-0.5
103576,283,5,5,Rafael Bilu,21,4,2.83,0.0,0.92,2.08,0.0
107052,283,5,6,Stênio,21,11,2.43,0.0,1.67,1.05,0.0
112984,262,5,6,Werton,21,0,2.0,0.0,1.61,0.0,0.0
88033,1371,3,7,Alan Empereur,21,17,4.22,-0.59,-0.03,2.23,-0.6
109412,283,4,6,Ian Luccas,21,1,3.09,0.0,1.9,1.2,0.0
84428,1371,4,7,Fernando Sobral,21,16,7.73,-0.43,1.93,5.16,1.9
116013,262,4,6,Igor Jesus,21,2,2.07,0.0,0.89,1.45,0.0
115986,1371,4,7,Denilson,21,16,4.82,0.79,3.93,3.24,4.6
91254,284,4,7,Carballo,21,11,5.45,0.96,7.77,2.75,9.7
103347,1371,2,7,Matheus Alexandre,21,18,7.62,0.67,4.51,4.94,5.3
60852,1371,2,6,Uendel,21,2,3.42,0.0,3.25,2.0,0.0
105547,1371,5,7,Rikelme,21,14,4.26,-0.36,1.15,5.1,0.9
38545,266,4,7,Felipe Melo,21,13,2.59,0.0,0.51,0.79,0.0
116012,280,4,6,Matheus Gonçalves,21,5,3.31,1.05,5.08,1.74,6.2
37656,266,1,7,Fábio,21,20,12.06,0.0,2.29,4.25,0.0
50317,266,3,6,David Braz,21,11,5.64,0.3,2.61,2.86,2.9
86485,266,5,7,Keno,21,12,5.17,0.0,8.14,3.82,0.0
73384,266,2,7,Samuel Xavier,21,16,10.45,0.0,3.41,4.57,0.0
96340,266,4,6,Lima,21,20,11.05,0.08,2.68,4.32,2.9
101319,266,2,6,Guga,21,14,8.57,1.08,6.27,3.73,7.7
107173,276,4,6,Michel Araújo,21,17,6.3,-0.18,1.8,2.7,1.8
114893,1371,1,6,Peruchi,21,0,1.0,0.0,1.5,0.0,0.0
111949,1371,5,6,Quagliata,21,9,2.5,0.0,-3.05,0.74,0.0
107039,1371,4,6,Ricardo Cerqueira,21,1,1.51,0.0,1.63,0.5,0.0
107498,266,4,7,André,21,16,9.38,0.0,5.1,3.17,0.0
118774,266,2,6,Alexsander,21,6,7.84,-2.22,0.32,4.43,-0.1
79268,1371,4,6,Filipe Augusto,21,13,1.38,-0.21,-0.45,0.65,-1.1
100969,1371,4,7,Ronald Lopes,21,14,3.77,-0.18,0.4,1.8,0.0
50353,356,3,7,Titi,21,18,7.25,-1.41,-1.51,4.18,-2.6
86859,356,4,7,José Welison,21,11,3.66,0.0,3.64,2.15,0.0
69014,266,3,3,Manoel,21,6,5.19,0.0,1.76,1.97,0.0
81881,356,1,7,João Ricardo,21,16,7.48,-1.21,0.47,4.72,0.0
88065,266,2,5,Jorge,21,0,4.0,0.0,1.82,0.0,0.0
42116,293,5,5,Willian,21,7,4.85,0.0,0.95,2.47,0.0
62969,266,5,6,Alan,21,1,5.29,0.0,3.12,8.0,0.0
82628,356,2,7,Tinga,21,14,9.78,0.0,4.93,5.71,0.0
95638,356,3,6,Marcelo Benevenuto,21,8,5.5,-0.84,3.12,2.21,3.6
99267,356,4,7,Pochettino,21,21,7.25,0.6,2.66,3.42,2.9
94207,356,5,7,Guilherme,21,16,6.68,0.52,5.2,2.65,6.3
97133,356,2,6,Dudu,21,4,4.46,0.0,0.6,2.58,0.0
101995,356,3,7,Brítez,21,18,8.43,-0.94,1.38,4.03,1.2
109573,266,4,2,Martinelli,21,14,5.33,0.73,4.58,2.15,5.5
106323,356,4,7,Caio Alexandre,21,20,8.52,-0.18,2.13,3.51,2.2
116447,356,4,5,Hércules,21,13,6.61,0.0,1.46,3.09,0.0
105568,356,5,7,Lucero,21,16,9.01,4.36,18.96,3.58,24.4
101002,263,5,6,Júnior Santos,21,20,6.99,0.0,2.16,2.84,0.0
79188,356,5,6,Silvio Romero,21,14,4.34,-0.11,0.4,1.91,0.0
121985,266,4,6,Giovanni Manson,21,3,1.56,-0.34,0.37,-0.2,0.0
90302,356,5,5,Pedro Rocha,21,0,5.0,0.0,1.92,0.0,0.0
72532,290,2,7,Maguinho,21,19,5.16,0.66,4.64,3.72,5.5
81952,290,4,7,Willian Oliveira,21,17,3.13,-0.01,1.41,2.12,1.3
109347,356,1,6,Kennedy,21,0,2.0,0.0,1.61,0.0,0.0
84523,356,5,6,Romarinho,21,9,2.6,0.0,-3.8,0.75,0.0
84339,290,3,7,Bruno Melo,21,18,4.99,-0.51,0.22,2.98,-0.3
88597,356,4,6,Lucas Crispim,21,8,3.24,-0.22,-0.08,0.77,-0.6
82730,290,1,6,Marcelo Rangel,21,3,2.34,0.0,-3.2,0.0,0.0
122598,356,4,6,Amorim,21,0,2.0,0.0,1.61,0.0,0.0
122300,265,2,6,Ryan,21,9,2.56,0.0,5.53,3.19,0.0
105842,290,3,7,Edu,21,5,2.8,0.0,2.44,3.24,0.0
51042,290,2,6,Apodi,21,9,5.29,0.0,2.8,2.46,0.0
68917,290,5,6,Vinicius,21,13,7.03,-0.65,2.25,3.26,2.4
69189,290,3,5,Sidimar,21,9,2.99,0.0,3.93,2.14,0.0
107908,290,2,7,Hugo,21,7,3.61,0.36,3.98,4.53,4.7
97145,284,4,7,Villasanti,21,15,7.89,-0.08,4.9,6.1,5.8
122668,290,2,6,Bruno Santos,21,6,2.08,0.0,1.87,0.68,0.0
90540,290,5,6,Diego Gonçalves,21,10,1.86,0.0,-2.14,0.96,0.0
118304,290,5,6,Pedrinho,21,1,1.31,0.0,1.49,-0.3,0.0
97321,290,5,6,Alesson,21,11,4.39,0.0,7.82,2.42,0.0
91712,290,1,6,Matheus Alves,21,0,2.0,0.0,1.61,0.0,0.0
101027,290,4,5,Diego,21,9,6.23,0.0,0.99,3.66,0.0
101684,290,5,6,Philippe Costa,21,4,1.55,0.0,2.03,0.53,0.0
102911,290,4,6,Zé Ricardo,21,13,7.15,0.0,3.21,5.01,0.0
113384,294,2,6,Diogo Batista,21,8,1.67,0.0,0.83,2.74,0.0
111996,290,4,6,Julián Palacios,21,14,5.18,0.0,-4.12,2.66,0.0
109639,290,5,6,Gabriel Novaes,21,3,2.57,0.0,-0.14,0.23,0.0
108211,290,5,6,Breno,21,0,1.0,0.0,1.5,0.0,0.0
70172,284,2,3,Fábio,21,7,3.79,-0.17,0.24,2.49,-1.0
70221,284,3,6,Bruno Uvini,21,13,2.97,0.0,-0.17,1.86,0.0
110928,290,5,6,Lucão,21,2,1.37,0.0,-0.1,0.15,0.0
70916,266,2,7,Diogo Barbosa,21,10,6.51,0.0,1.23,2.58,0.0
110632,290,5,6,Luiz Filipe,21,0,2.0,0.0,1.61,0.0,0.0
121237,356,4,6,Kauan,21,1,1.48,0.0,1.58,0.2,0.0
121796,294,3,5,Jean Pedroso,21,4,2.37,0.0,4.95,4.17,0.0
101573,284,4,6,Pepê,21,4,8.17,2.12,11.56,7.8,14.7
116835,290,5,6,Reginaldo,21,0,1.0,0.0,1.5,0.0,0.0
121242,290,4,6,Alan,21,0,1.0,0.0,1.5,0.0,0.0
69318,284,5,7,Luis Suárez,21,16,16.62,1.28,11.33,8.41,14.2
107748,265,1,6,Adriel,21,2,7.74,0.0,2.12,5.25,0.0
50856,294,3,7,Henrique,21,14,2.91,0.0,1.28,1.15,0.0
112616,284,1,3,Gabriel Grando,21,17,6.06,0.53,4.24,3.29,5.0
108624,293,5,6,Arriagada,21,3,2.91,0.0,1.4,1.03,0.0
106219,293,4,5,Kawan,21,0,2.0,0.0,1.61,0.0,0.0
112140,284,4,7,Bitello,21,19,13.01,0.39,4.98,5.8,5.9
72772,285,5,6,Luiz Adriano,21,19,6.03,-0.62,1.35,2.88,1.2
70449,294,1,2,Gabriel,21,19,4.47,0.23,0.43,2.44,0.0
72951,285,3,7,Mercado,21,12,5.34,0.0,1.08,3.43,0.0
84817,294,5,7,Robson,21,18,8.6,-0.22,5.36,5.71,6.4
78605,285,4,6,Gabriel,21,5,4.17,-0.1,0.83,0.6,0.6
110251,293,1,6,Gabriel Pereira,21,0,1.0,0.0,1.5,0.0,0.0
93834,285,1,6,Keiller,21,7,5.89,0.81,7.98,3.21,10.0
93478,285,5,7,Wanderson,21,18,10.89,0.0,2.58,3.85,0.0
96678,285,2,7,Bustos,21,13,7.77,0.0,3.44,5.14,0.0
97900,285,3,5,Vitão,21,17,6.18,0.84,5.14,2.91,6.2
123610,275,4,6,Pedro Lima,21,0,1.0,0.0,1.5,0.0,0.0
106371,284,4,5,Jhonata Robert,21,0,4.0,0.0,1.82,0.0,0.0
104385,285,3,6,Igor Gomes,21,11,6.07,0.17,6.04,3.76,7.4
105647,285,4,7,Maurício,21,11,7.38,-0.92,-0.25,3.86,-0.9
88857,294,4,7,Marcelino Moreno,21,17,5.88,0.49,3.04,3.99,3.4
105672,285,3,7,Nicolás Hernández,21,12,4.34,0.81,5.11,2.49,6.2
122420,285,5,6,Lucca,21,12,1.18,0.0,0.49,0.63,0.0
108201,284,4,6,Gustavinho,21,2,2.54,0.0,1.9,1.4,0.0
63354,285,3,3,Rodrigo Moledo,21,7,2.82,0.0,-3.36,1.26,0.0
63058,294,4,5,Willian Farias,21,3,3.8,0.0,2.36,2.43,0.0
88916,294,1,2,Luan Polli,21,3,2.69,-0.06,1.13,1.17,1.0
107809,285,4,3,Matheus Dias,21,11,1.87,-0.23,0.76,0.59,0.5
86799,294,5,6,Rodrigo Pinho,21,10,3.27,0.0,1.42,1.57,0.0
106202,294,4,7,Bruno Gomes,21,19,9.69,-1.18,1.55,4.58,1.4
107554,294,2,7,Natanael,21,17,9.68,-0.25,2.82,4.78,3.1
106002,285,4,7,Johnny,21,12,6.83,-0.16,-0.68,4.61,-1.0
86410,294,2,6,Victor Luis,21,11,3.72,0.0,1.83,3.06,0.0
115061,285,2,6,Thauan Lara,21,8,2.63,0.0,0.92,2.75,0.0
71227,267,3,6,Maicon,21,4,4.96,-0.82,0.16,3.37,-0.3
69040,277,1,6,Vladimir,21,2,3.05,0.0,2.55,1.5,0.0
93787,294,4,6,Andrey,21,13,3.38,0.0,1.35,1.36,0.0
79701,283,4,7,Lucas Silva,21,9,4.51,-0.28,1.62,2.73,1.6
80583,277,4,7,Lucas Lima,21,20,7.63,0.14,3.65,3.58,4.2
86841,294,4,6,Boschilia,21,11,5.85,0.0,1.37,3.17,0.0
110775,294,1,6,Marcão,21,0,2.0,0.0,1.61,0.0,0.0
80853,284,3,6,Pedro Geromel,21,1,6.19,-0.81,5.08,6.2,6.2
92291,294,3,6,Bruno Viana,21,10,2.27,0.0,1.32,1.01,0.0
106000,285,4,5,Lucas Ramos,21,1,2.81,0.0,1.69,0.0,0.0
99119,277,5,3,Lucas Braga,21,12,2.89,-0.36,-0.61,1.02,-1.3
87402,277,3,6,Messias,21,16,6.79,0.0,0.69,3.08,0.0
87258,277,5,6,Soteldo,21,9,9.81,0.0,9.97,5.67,0.0
89883,277,4,3,Dodi,21,19,4.65,-0.09,1.1,2.27,0.9
87470,265,4,7,Thaciano,21,20,10.56,-0.8,0.18,4.3,-0.4
117870,285,4,6,Estevão,21,1,2.11,0.0,1.62,0.2,0.0
87342,284,3,2,Kannemann,21,13,8.97,-0.16,6.21,4.41,7.6
99214,277,4,7,Rodrigo Fernández,21,19,4.68,0.18,1.56,1.91,1.5
101600,277,3,7,Alex,21,5,2.54,-0.36,1.44,1.78,1.4
78855,266,4,6,Thiago Santos,21,9,1.67,-0.27,0.76,0.54,0.5
104257,277,2,7,João Lucas,21,11,4.78,-0.53,0.21,4.61,-0.3
73974,277,4,5,Alison,21,5,3.03,0.0,0.98,1.24,0.0
89846,284,4,7,Cristaldo,21,16,12.14,-0.06,6.12,6.7,7.4
89273,284,2,7,João Pedro,21,15,11.09,0.82,5.3,3.45,6.4
68770,277,4,6,Camacho,21,8,1.83,0.0,-0.24,0.65,0.0
