atleta_id,clube_id,posicao_id,status_id,atleta_apelido,rodada_id,atleta_jogos,atleta_preco,atleta_variacao,atleta_min_val,media_num,atleta_pontos
108946,263,5,7,Victor Sá,19,15,9.77,2.46,11.63,5.04,14.7
109668,263,2,6,Hugo,19,8,6.36,-0.04,3.57,7.08,4.1
91260,263,1,7,Lucas Perri,19,19,11.79,-1.07,2.06,6.47,2.0
86777,263,4,6,Danilo Barbosa,19,12,4.69,-0.21,0.4,1.9,0.0
106704,263,5,6,Carlos Alberto,19,6,3.28,0.0,1.19,3.38,0.0
110727,282,2,6,Rubens,19,12,11.53,0.0,3.71,6.07,0.0
84674,280,4,7,Lucas Evangelista,19,18,8.95,0.26,3.55,5.42,4.0
88423,280,2,2,Aderlan,19,11,7.78,-1.04,-1.08,4.65,-2.0
71898,263,4,6,Gabriel Pires,19,3,5.61,0.0,2.83,4.57,0.0
94067,280,4,7,Matheus Fernandes,19,17,12.55,0.0,4.85,5.53,0.0
93882,280,1,7,Cleiton,19,14,6.03,-0.54,1.98,4.66,2.0
97867,280,3,7,Léo Ortiz,19,3,7.41,-0.39,2.75,5.73,3.1
100453,263,3,6,Luis Segovia,19,2,2.04,0.0,0.01,-0.4,0.0
109114,263,5,6,Matheus Nascimento,19,4,3.72,0.0,-0.17,2.58,0.0
110962,263,4,6,Kayque,19,2,4.08,0.0,4.4,2.25,0.0
101960,280,5,7,Vitinho,19,14,7.66,0.0,7.59,4.28,0.0
107172,263,4,5,Patrick de Paula,19,0,7.0,0.0,2.13,0.0,0.0
104079,263,1,6,João Fernando,19,0,2.0,0.0,1.61,0.0,0.0
111713,263,3,6,Lucas Mezenga,19,0,2.0,0.0,1.61,0.0,0.0
105049,263,5,6,Luis Henrique,19,17,6.97,2.31,11.22,2.92,14.2
101727,262,2,6,Matheuzinho,19,0,6.0,0.0,2.03,0.0,0.0
104017,280,1,6,Maycon,19,0,3.0,0.0,1.71,0.0,0.0
106160,280,1,6,Lucão,19,5,1.74,0.0,3.84,0.6,0.0
106299,280,3,6,Realpe,19,6,1.85,0.0,0.17,1.95,0.0
106835,280,3,7,Luan Patrick,19,11,5.49,-0.29,2.88,5.13,3.2
92496,280,4,5,Raul,19,0,5.0,0.0,1.92,0.0,0.0
110715,280,2,2,Andrés Hurtado,19,13,5.17,-0.69,0.45,3.87,0.0
101715,280,5,6,Alerrandro,19,6,2.98,-0.34,-0.22,1.8,-0.8
113558,280,4,7,Bruninho,19,11,8.53,-1.29,1.42,3.46,1.3
111333,280,5,7,Sorriso,19,14,5.33,-0.38,5.07,3.46,6.1
117314,280,5,7,Thiago Borbas,19,16,7.04,0.74,3.88,4.12,4.5
122394,280,4,6,Gustavinho,19,12,4.37,2.08,9.88,1.81,12.5
102598,280,5,6,Helinho,19,9,6.02,0.0,2.27,4.28,0.0
107744,267,4,6,Praxedes,19,3,3.8,0.0,2.57,1.7,0.0
103700,264,3,6,Bruno Méndez,19,13,2.97,0.21,1.7,1.96,1.7
38229,264,2,7,Fábio Santos,19,12,4.36,-2.0,0.81,3.13,0.5
103695,280,4,6,Jadsom Silva,19,14,2.72,-0.27,2.6,1.5,2.9
103295,280,4,6,Eric Ramires,19,14,3.4,0.0,1.46,2.62,0.0
42500,264,2,7,Fagner,19,16,7.73,-0.15,0.53,3.86,0.1
68923,264,3,7,Gil,19,17,6.61,1.72,8.56,2.94,10.7
114888,280,4,6,Luciano,19,0,2.0,0.0,1.61,0.0,0.0
118175,280,4,5,Nathan Camargo,19,1,1.53,0.0,1.63,0.5,0.0
94154,264,4,7,Maycon,19,16,5.0,0.34,3.24,2.6,3.7
122755,280,3,6,Lucas Cunha,19,0,4.0,0.0,1.82,0.0,0.0
88323,264,5,6,Ángel Romero,19,4,2.85,0.0,1.72,0.97,0.0
104588,280,1,6,Fabrício,19,0,1.0,0.0,1.5,0.0,0.0
110909,280,2,6,Guilherme Lopes,19,7,3.49,0.0,4.65,3.77,0.0
107950,264,4,6,Fausto Vera,19,13,6.85,0.0,1.13,2.47,0.0
104084,264,1,6,Carlos Miguel,19,0,2.0,0.0,1.61,0.0,0.0
104153,264,4,6,Ruan,19,9,4.7,1.14,6.06,5.58,7.4
69034,264,4,5,Paulinho,19,4,4.5,0.0,3.64,2.1,0.0
51548,264,4,6,Giuliano,19,12,2.37,-0.38,0.38,0.79,0.0
93236,264,2,5,Rafael Ramos,19,0,4.0,0.0,1.82,0.0,0.0
85315,264,4,6,Cantillo,19,1,8.32,0.0,3.57,8.9,0.0
94509,275,4,2,Raphael Veiga,19,13,18.13,0.14,6.55,7.58,8.0
69318,284,5,3,Luis Suárez,19,15,15.34,0.31,5.11,8.02,6.0
79631,266,5,7,Cano,19,18,15.02,1.09,7.24,4.8,8.9
50856,294,3,7,Henrique,19,13,2.64,-0.28,-0.14,1.15,-0.7
73620,284,3,7,Bruno Alves,19,17,5.88,0.28,1.71,1.94,1.7
97450,264,5,6,Gustavo Mosquito,19,0,5.0,0.0,1.92,0.0,0.0
70449,294,1,7,Gabriel,19,17,5.08,0.49,2.72,2.85,3.0
84817,294,5,7,Robson,19,16,7.7,0.09,2.24,5.47,2.3
103575,264,3,6,Caetano,19,6,2.97,0.0,1.7,3.12,0.0
110251,293,1,6,Gabriel Pereira,19,0,1.0,0.0,1.5,0.0,0.0
105585,264,4,6,Roni,19,11,2.03,0.0,-0.58,1.3,0.0
86410,294,2,3,Victor Luis,19,11,3.72,-0.51,1.86,3.06,1.9
117849,264,5,6,Giovane,19,1,2.44,0.0,1.83,1.2,0.0
93787,294,4,7,Andrey,19,13,3.38,0.3,1.38,1.36,1.3
88857,294,4,7,Marcelino Moreno,19,15,5.7,0.03,1.98,4.28,2.0
88916,294,1,6,Luan Polli,19,2,2.75,0.0,-3.28,1.25,0.0
106202,294,4,7,Bruno Gomes,19,17,9.62,0.0,1.99,4.49,0.0
107554,294,2,2,Natanael,19,15,9.65,0.0,3.02,4.9,0.0
89275,283,2,5,William,19,18,9.67,-0.29,3.53,4.6,4.0
83786,283,3,7,Neris,19,9,4.54,-0.68,1.58,5.15,1.5
69010,1371,1,6,João Carlos,19,0,3.0,0.0,1.71,0.0,0.0
86799,294,5,6,Rodrigo Pinho,19,10,3.27,0.0,1.42,1.57,0.0
63058,294,4,6,Willian Farias,19,3,3.8,0.0,2.36,2.43,0.0
91689,283,4,7,Matheus Jussa,19,12,1.66,-0.52,-0.83,0.69,-1.6
92811,283,5,7,Bruno Rodrigues,19,17,12.26,-0.54,2.41,5.74,2.5
93108,283,4,5,Mateus Vital,19,17,6.23,-0.33,0.43,2.7,0.0
86841,294,4,5,Boschilia,19,11,5.85,0.0,1.37,3.17,0.0
96089,283,4,6,Machado,19,19,6.69,0.16,2.66,3.25,2.9
92291,294,3,6,Bruno Viana,19,10,2.27,0.0,1.32,1.01,0.0
102906,283,1,6,Anderson,19,1,3.24,0.0,2.61,6.0,0.0
78715,283,4,5,Ramiro,19,6,5.62,0.0,1.66,3.8,0.0
100761,294,4,6,Liziero,19,9,3.87,-0.13,1.69,2.15,1.7
110775,294,1,6,Marcão,19,0,2.0,0.0,1.61,0.0,0.0
105811,283,5,7,Wesley,19,16,8.92,-1.57,4.15,5.78,4.8
112367,294,3,6,Thalisson Gabriel,19,0,1.0,0.0,1.5,0.0,0.0
118844,294,5,6,Kaio César,19,16,4.25,0.12,2.69,2.03,3.0
112709,283,2,6,Kaiki,19,2,2.44,-0.77,0.53,2.95,0.2
94514,283,3,5,Oliveira,19,13,8.55,0.0,4.57,3.77,0.0
51413,1371,1,7,Walter,19,18,7.15,0.0,7.38,3.33,0.0
101405,283,4,6,Wallisson,19,11,3.95,0.0,4.01,2.56,0.0
97768,294,3,6,Reynaldo,19,2,4.14,0.0,3.68,4.7,0.0
103576,283,5,5,Rafael Bilu,19,4,2.83,0.0,0.92,2.08,0.0
106327,283,2,6,Wesley Gasolina,19,0,3.0,0.0,1.71,0.0,0.0
78580,1371,5,7,Jonathan Cafu,19,16,7.08,0.0,4.15,3.12,0.0
72762,1371,4,7,Ceppelini,19,16,4.33,0.0,1.98,2.42,0.0
70666,1371,3,7,Marllon,19,17,7.59,0.0,4.51,3.37,0.0
107052,283,5,6,Stênio,19,11,2.43,0.0,1.67,1.05,0.0
109412,283,4,6,Ian Luccas,19,1,3.09,0.0,1.9,1.2,0.0
116012,280,4,6,Matheus Gonçalves,19,3,2.43,-0.26,1.13,0.83,1.0
107800,283,4,6,Fernando Henrique,19,1,2.37,0.0,1.82,1.2,0.0
84428,1371,4,7,Fernando Sobral,19,14,8.3,0.0,5.4,5.42,0.0
88033,1371,3,7,Alan Empereur,19,15,5.2,0.0,5.08,2.36,0.0
112984,262,5,6,Werton,19,0,2.0,0.0,1.61,0.0,0.0
116013,262,4,6,Igor Jesus,19,2,2.07,0.0,0.89,1.45,0.0
105547,1371,5,7,Rikelme,19,12,4.58,0.0,2.96,5.6,0.0
60852,1371,2,6,Uendel,19,2,3.42,0.0,3.25,2.0,0.0
68895,1371,5,6,Wellington Silva,19,16,4.54,0.0,4.12,2.24,0.0
37656,266,1,7,Fábio,19,19,12.19,-0.57,1.24,4.42,1.0
38545,266,4,7,Felipe Melo,19,12,2.48,0.0,-0.52,0.84,0.0
50317,266,3,6,David Braz,19,10,5.34,0.0,0.72,2.86,0.0
103347,1371,2,7,Matheus Alexandre,19,16,8.75,0.0,11.16,5.15,0.0
107039,1371,4,6,Ricardo Cerqueira,19,1,1.51,0.0,1.63,0.5,0.0
73384,266,2,7,Samuel Xavier,19,15,10.2,-0.21,1.01,4.69,0.7
111949,1371,5,6,Quagliata,19,9,2.5,0.0,-2.46,0.74,0.0
114893,1371,1,6,Peruchi,19,0,1.0,0.0,1.5,0.0,0.0
100969,1371,4,6,Ronald Lopes,19,13,3.95,0.0,0.41,1.94,0.0
115986,1371,4,6,Denilson,19,14,4.84,0.0,4.56,3.4,0.0
86485,266,5,7,Keno,19,11,4.84,1.61,8.01,3.24,10.0
79268,1371,4,6,Filipe Augusto,19,11,1.63,0.0,-1.41,0.87,0.0
96340,266,4,7,Lima,19,18,10.85,0.0,1.18,4.52,0.0
101319,266,2,6,Guga,19,13,7.49,0.0,-7.22,3.42,0.0
107498,266,4,7,André,19,15,9.01,0.16,2.79,3.03,3.1
107173,276,4,6,Michel Araújo,19,15,6.61,0.53,3.47,2.74,4.0
109573,266,4,6,Martinelli,19,12,4.48,0.13,0.56,1.95,0.2
42116,293,5,5,Willian,19,7,4.85,0.0,0.95,2.47,0.0
86859,356,4,7,José Welison,19,10,4.27,1.47,7.52,1.93,9.4
69014,266,3,3,Manoel,19,6,5.19,0.0,1.76,1.97,0.0
62969,266,5,6,Alan,19,1,5.29,0.0,3.12,8.0,0.0
101002,263,5,2,Júnior Santos,19,19,7.02,-0.04,1.74,2.9,1.7
50353,356,3,3,Titi,19,17,8.66,0.44,4.72,4.58,5.6
81881,356,1,7,João Ricardo,19,14,8.66,1.11,7.3,4.82,9.0
78855,266,4,6,Thiago Santos,19,8,1.94,0.0,2.01,0.54,0.0
82628,356,2,7,Tinga,19,13,9.93,0.58,5.32,5.77,6.4
95638,356,3,7,Marcelo Benevenuto,19,6,4.81,0.0,1.27,0.68,0.0
97133,356,2,6,Dudu,19,4,4.46,0.0,0.6,2.58,0.0
99267,356,4,7,Pochettino,19,19,8.04,1.32,6.24,3.7,7.6
118774,266,2,6,Alexsander,19,5,10.06,0.0,-4.3,5.34,0.0
101995,356,3,7,Brítez,19,16,9.2,0.98,6.0,3.99,7.3
106323,356,4,7,Caio Alexandre,19,18,9.87,2.09,9.26,3.6,11.6
88065,266,2,5,Jorge,19,0,4.0,0.0,1.82,0.0,0.0
79188,356,5,6,Silvio Romero,19,13,4.45,-0.34,0.41,2.06,0.0
105568,356,5,7,Lucero,19,14,4.97,0.0,0.45,2.44,0.0
122300,265,2,3,Ryan,19,9,2.56,-1.47,5.53,3.19,-3.0
121985,266,4,6,Giovanni Manson,19,2,1.9,0.0,0.65,-0.3,0.0
94207,356,5,6,Guilherme,19,14,5.95,0.5,2.23,2.33,2.4
68917,290,5,7,Vinicius,19,11,7.14,0.69,3.61,3.0,4.2
69189,290,3,5,Sidimar,19,9,2.99,0.0,3.93,2.14,0.0
72532,290,2,7,Maguinho,19,17,5.3,0.11,6.08,3.73,7.4
90302,356,5,5,Pedro Rocha,19,0,5.0,0.0,1.92,0.0,0.0
84523,356,5,6,Romarinho,19,9,2.6,0.0,-3.16,0.75,0.0
88597,356,4,6,Lucas Crispim,19,7,3.46,0.0,-4.49,0.97,0.0
109461,356,4,5,Calebe,19,17,6.87,0.0,4.67,2.86,0.0
81952,290,4,7,Willian Oliveira,19,15,3.06,-0.27,1.1,2.22,0.9
82730,290,1,6,Marcelo Rangel,19,3,2.34,0.0,-2.61,0.0,0.0
84339,290,3,7,Bruno Melo,19,16,5.95,0.96,5.15,3.19,6.2
109347,356,1,6,Kennedy,19,0,2.0,0.0,1.61,0.0,0.0
116447,356,4,5,Hércules,19,13,6.61,0.0,1.46,3.09,0.0
122598,356,4,6,Amorim,19,0,2.0,0.0,1.61,0.0,0.0
107908,290,2,7,Hugo,19,5,3.47,-0.7,4.2,4.8,5.0
105842,290,3,7,Edu,19,4,3.04,0.22,4.18,3.35,5.0
51042,290,2,6,Apodi,19,9,5.29,0.0,2.8,2.46,0.0
122668,290,2,6,Bruno Santos,19,6,2.08,0.0,1.87,0.68,0.0
90540,290,5,6,Diego Gonçalves,19,10,1.86,0.0,-1.68,0.96,0.0
97321,290,5,6,Alesson,19,10,2.87,0.0,0.4,1.67,0.0
101027,290,4,5,Diego,19,9,6.23,0.0,0.99,3.66,0.0
91712,290,1,6,Matheus Alves,19,0,2.0,0.0,1.61,0.0,0.0
102911,290,4,6,Zé Ricardo,19,13,7.15,0.0,3.21,5.01,0.0
101684,290,5,6,Philippe Costa,19,4,1.55,0.0,2.03,0.53,0.0
113384,294,2,2,Diogo Batista,19,7,1.89,0.18,2.22,3.02,2.4
121796,294,3,6,Jean Pedroso,19,4,2.37,0.0,4.95,4.17,0.0
109639,290,5,6,Gabriel Novaes,19,3,2.57,0.0,-0.14,0.23,0.0
111996,290,4,6,Julián Palacios,19,13,5.71,0.0,1.57,2.86,0.0
118304,290,5,6,Pedrinho,19,1,1.31,0.0,1.49,-0.3,0.0
79701,283,4,7,Lucas Silva,19,7,4.39,-0.07,1.31,2.77,1.2
70172,284,2,2,Fábio,19,6,4.94,0.78,5.02,3.13,6.1
110632,290,5,6,Luiz Filipe,19,0,2.0,0.0,1.61,0.0,0.0
108211,290,5,6,Breno,19,0,1.0,0.0,1.5,0.0,0.0
70221,284,3,6,Bruno Uvini,19,13,2.97,0.0,-0.17,1.86,0.0
110928,290,5,6,Lucão,19,2,1.37,0.0,-0.1,0.15,0.0
116835,290,5,6,Reginaldo,19,0,1.0,0.0,1.5,0.0,0.0
70916,266,2,6,Diogo Barbosa,19,9,6.69,-0.99,1.32,2.81,1.2
87342,284,3,6,Kannemann,19,12,9.13,0.0,7.86,4.14,0.0
87470,265,4,2,Thaciano,19,18,11.06,0.25,2.08,4.56,2.1
89846,284,4,6,Cristaldo,19,14,12.03,0.0,6.84,6.51,0.0
89273,284,2,2,João Pedro,19,13,10.21,-0.18,0.44,3.4,0.0
121237,356,4,6,Kauan,19,1,1.48,0.0,1.58,0.2,0.0
91254,284,4,7,Carballo,19,9,4.08,0.0,2.31,1.74,0.0
121242,290,4,6,Alan,19,0,1.0,0.0,1.5,0.0,0.0
97145,284,4,3,Villasanti,19,14,7.97,0.58,5.58,6.12,6.7
107748,265,1,6,Adriel,19,2,7.74,0.0,2.12,5.25,0.0
106219,293,4,5,Kawan,19,0,2.0,0.0,1.61,0.0,0.0
112616,284,1,7,Gabriel Grando,19,15,5.96,0.56,4.23,3.26,5.0
122301,265,5,6,Kennedy,19,0,1.0,0.0,1.5,0.0,0.0
108624,293,5,6,Arriagada,19,3,2.91,0.0,1.4,1.03,0.0
112140,284,4,7,Bitello,19,17,14.26,1.97,11.73,5.92,14.8
80853,284,3,6,Pedro Geromel,19,0,7.0,0.0,2.13,0.0,0.0
72772,285,5,2,Luiz Adriano,19,17,5.9,-1.36,1.04,2.83,0.8
78605,285,4,6,Gabriel,19,3,4.32,0.19,1.36,0.43,1.3
72951,285,3,3,Mercado,19,12,5.34,0.38,0.89,3.43,0.6
93834,285,1,6,Keiller,19,6,5.08,0.0,3.25,2.08,0.0
93478,285,5,7,Wanderson,19,17,11.1,0.16,2.29,3.98,2.4
94044,285,1,6,John Victor,19,9,8.29,0.0,8.77,5.78,0.0
96678,285,2,7,Bustos,19,13,7.77,-0.85,3.05,5.14,3.4
97900,285,3,7,Vitão,19,15,5.4,-0.05,1.49,2.8,1.4
105647,285,4,2,Maurício,19,9,8.87,1.22,7.41,4.3,9.2
104385,285,3,7,Igor Gomes,19,9,5.15,0.0,3.03,2.94,0.0
105672,285,3,6,Nicolás Hernández,19,10,3.0,-0.47,-1.19,2.21,-2.1
89918,284,5,5,Everton Galdino,19,10,5.54,0.0,2.17,2.95,0.0
97993,284,4,5,Jhonata Varela,19,0,3.0,0.0,1.71,0.0,0.0
106002,285,4,7,Johnny,19,12,6.99,0.0,-0.68,4.69,0.0
101573,284,4,6,Pepê,19,2,6.15,-1.08,2.97,6.95,3.4
108201,284,4,6,Gustavinho,19,2,2.54,0.0,1.9,1.4,0.0
106371,284,4,5,Jhonata Robert,19,0,4.0,0.0,1.82,0.0,0.0
115061,285,2,2,Thauan Lara,19,8,2.63,0.0,0.92,2.75,0.0
69040,277,1,6,Vladimir,19,2,3.05,0.44,2.64,1.5,3.0
80583,277,4,7,Lucas Lima,19,18,7.3,0.0,2.35,3.55,0.0
63354,285,3,3,Rodrigo Moledo,19,7,2.82,0.0,-2.66,1.26,0.0
87402,277,3,6,Messias,19,16,6.79,0.0,0.69,3.08,0.0
87258,277,5,6,Soteldo,19,8,7.9,-1.34,0.73,4.89,0.4
89883,277,4,7,Dodi,19,17,4.79,0.16,1.64,2.41,1.6
99214,277,4,7,Rodrigo Fernández,19,17,4.57,-0.32,0.65,2.03,0.3
101600,277,3,7,Alex,19,3,2.23,0.0,0.1,1.13,0.0
104257,277,2,6,João Lucas,19,10,5.31,0.0,2.42,5.1,2.6
106000,285,4,5,Lucas Ramos,19,1,2.81,0.0,1.69,0.0,0.0
68770,277,4,6,Camacho,19,8,1.83,0.11,-0.08,0.65,-0.6
109497,277,5,7,Marcos Leonardo,19,13,12.41,0.0,7.31,7.24,0.0
109563,277,3,6,Joaquim,19,15,7.96,-0.08,2.02,3.26,2.1
107809,285,4,6,Matheus Dias,19,9,1.76,-0.17,0.37,0.43,0.0
117870,285,4,6,Estevão,19,1,2.11,0.0,1.62,0.2,0.0
71227,267,3,6,Maicon,19,2,5.32,0.0,0.79,4.4,0.0
73974,277,4,5,Alison,19,5,3.03,0.0,0.98,1.24,0.0
38144,276,2,7,Rafinha,19,14,7.11,0.0,1.38,3.99,0.0
68928,276,1,7,Rafael,19,17,7.2,0.0,-0.66,3.3,0.0
72372,276,1,6,Felipe Alves,19,0,6.0,0.0,2.03,0.0,0.0
81845,276,4,7,Alisson,19,19,5.38,0.1,1.19,2.42,1.0
99119,277,5,6,Lucas Braga,19,10,3.5,0.42,2.13,1.28,2.3
86388,327,4,7,Alê,19,13,5.72,-0.13,2.61,2.32,2.9
86508,276,1,6,Jandrei,19,2,4.24,-1.02,1.52,5.25,1.5
98723,267,4,6,Carabajal,19,6,3.56,0.0,1.92,1.78,0.0
89840,276,5,7,Calleri,19,14,15.04,0.0,6.18,6.32,0.0
82766,276,4,3,Wellington Rato,19,17,5.29,-0.04,0.41,1.77,0.0
91573,276,3,7,Arboleda,19,12,10.07,0.0,9.02,4.69,0.0
101708,277,2,5,Felipe Jonatan,19,1,6.06,0.0,2.38,2.4,0.0
38394,293,3,7,Thiago Heleno,19,15,6.66,0.0,1.54,2.84,0.0
104580,277,4,5,Sandry,19,5,2.54,0.0,-0.29,0.52,0.0
100103,327,5,7,Pedrinho,19,5,5.52,-0.18,1.94,2.78,2.0
101728,276,3,6,Diego Costa,19,10,4.11,-0.57,0.39,1.85,0.0
106829,276,2,5,Patryck,19,4,5.24,0.0,6.4,6.98,0.0
112886,294,4,6,Lucas Barbosa,19,6,4.57,-0.02,1.15,2.4,1.0
118747,277,4,6,Ed Carlos,19,4,2.0,0.0,1.47,0.5,0.0
98605,263,2,7,Di Placido,19,18,10.78,-1.3,1.92,7.1,1.8
102318,276,2,5,Caio Paulista,19,16,9.04,0.0,1.4,4.21,0.0
116432,283,4,2,Daniel Junior,19,4,2.62,0.0,1.03,0.75,0.0
110759,266,5,6,John Kennedy,19,14,10.44,0.0,8.52,2.94,0.0
104401,266,3,3,Vitor Mendes,19,2,6.66,0.0,4.7,4.95,0.0
106822,276,4,3,Rodrigo Nestor,19,16,7.93,-0.57,-0.23,3.23,-0.9
102137,266,1,6,Vitor Eudes,19,0,2.0,0.0,1.61,0.0,0.0
106824,276,2,7,Welington,19,3,5.01,-0.78,0.07,2.07,-0.4
83433,282,4,2,Patrick,19,15,5.38,-0.44,0.41,1.87,0.0
98976,276,4,6,Gabriel,19,12,4.6,0.38,4.96,2.47,6.0
112136,276,3,7,Lucas Beraldo,19,12,6.25,0.0,0.98,4.15,0.0
90309,276,5,5,David,19,10,4.11,0.0,0.78,3.28,0.0
114174,262,5,6,André Luiz,19,2,1.29,0.0,0.51,-0.05,0.0
110708,266,1,6,Pedro Rangel,19,0,1.96,0.0,1.71,-1.0,0.0
95466,276,2,5,Igor Vinícius,19,0,6.0,0.0,2.03,0.0,0.0
72595,356,1,6,Maurício Kozlinski,19,1,4.92,0.0,1.91,6.0,0.0
94786,276,4,6,Jhegson Méndez,19,6,4.01,0.0,1.07,1.8,0.0
113359,276,4,7,Pablo Maia,19,15,6.14,0.0,3.52,3.27,0.0
107183,293,1,6,Léo Linck,19,1,2.05,0.0,2.63,7.0,0.0
107232,265,4,6,Miqueias,19,0,3.0,0.0,1.71,0.0,0.0
99889,276,3,3,Alan Franco,19,7,5.22,0.25,5.25,3.21,6.4
118770,265,4,6,Patrick Verhon,19,1,1.44,0.0,1.55,0.0,0.0
106831,276,5,6,Juan,19,12,2.81,-0.01,1.7,2.41,1.7
124834,294,4,6,Ruan Assis,19,4,1.73,-0.31,0.38,1.55,0.0
72580,327,1,7,Matheus Cavichioli,19,8,5.29,-0.14,1.14,1.15,1.0
102909,276,4,6,Luan,19,7,3.18,0.0,1.84,0.92,0.0
105208,293,1,7,Bento,19,17,9.75,0.0,1.0,4.29,0.0
106830,276,4,6,Talles Costa,19,1,2.78,0.0,2.18,3.4,0.0
116137,276,2,6,João Moreira,19,0,3.0,0.0,1.71,0.0,0.0
105175,293,2,7,Khellven,19,13,7.63,0.0,1.59,4.66,0.0
114802,293,5,7,Vitor Roque,19,17,11.8,0.0,0.37,7.57,0.0
105300,276,3,5,Ferraresi,19,0,6.0,0.0,2.03,0.0,0.0
39148,282,5,7,Hulk,19,17,17.78,-0.75,5.72,8.41,6.8
99818,282,5,7,Paulinho,19,17,12.64,1.95,11.28,5.89,14.2
109389,265,3,6,Raul Gustavo,19,1,7.82,0.0,3.31,7.5,0.0
110760,265,5,3,Biel,19,7,6.73,-1.71,5.93,6.26,-1.0
78117,265,5,2,Everaldo,19,16,7.8,-1.47,1.34,2.5,1.2
108422,276,5,6,Erison,19,3,4.55,0.0,1.24,2.47,0.0
103645,276,5,6,Marcos Paulo,19,15,7.42,0.0,0.85,3.06,0.0
84042,263,5,5,Tiquinho Soares,19,17,19.17,0.0,2.47,9.26,0.0
97468,263,2,7,Marçal,19,10,10.44,0.0,4.94,5.95,0.0
113157,276,2,6,Nathan Mendes,19,5,4.25,-0.46,3.06,5.28,3.5
94968,280,2,3,Juninho Capixaba,19,18,11.58,-0.09,5.41,7.0,6.4
115227,276,5,6,Caio,19,0,3.0,0.0,1.71,0.0,0.0
38398,264,4,7,Renato Augusto,19,8,12.62,-0.4,3.98,3.41,4.7
42234,264,1,7,Cássio,19,18,7.64,0.47,2.73,3.17,3.0
111682,264,4,7,Adson,19,15,7.14,1.44,9.71,3.98,12.2
100652,264,5,7,Yuri Alberto,19,18,11.17,1.34,9.14,4.5,11.4
91706,283,2,7,Marlon,19,18,16.95,-0.81,2.88,8.82,3.0
60793,267,4,2,Alex Teixeira,19,14,6.0,0.0,2.11,2.7,0.0
85626,267,3,7,Léo,19,17,3.02,-0.82,1.32,1.55,1.2
81091,267,4,6,Jair,19,15,8.1,-0.26,0.6,3.8,0.2
61188,283,5,6,Gilberto,19,17,7.65,-0.32,-0.77,3.15,-1.6
68940,283,1,7,Rafael Cabral,19,18,10.1,0.45,2.0,4.15,2.0
87008,267,1,7,Léo Jardim,19,18,9.48,-0.49,3.47,2.58,4.0
108133,1371,5,6,Isidro Pitta,19,15,2.9,0.0,-3.72,1.0,0.0
92708,1371,5,7,Deyverson,19,17,9.98,0.0,12.85,5.86,0.0
106199,267,5,7,Gabriel Pec,19,17,14.99,-0.2,4.98,5.3,5.9
88136,267,1,6,Ivan,19,0,5.0,0.0,1.92,0.0,0.0
87863,262,4,7,Arrascaeta,19,13,13.38,-1.85,1.4,6.3,1.2
90768,262,3,7,Fabrício Bruno,19,16,8.88,0.31,2.95,3.34,3.3
88368,267,2,5,Gabriel Dias,19,0,3.0,0.0,1.71,0.0,0.0
99213,267,2,6,Puma Rodríguez,19,16,6.81,-0.24,1.13,3.76,0.9
94583,262,5,6,Pedro,19,15,12.85,1.15,7.73,4.09,9.6
101579,267,3,7,Robson Bambu,19,12,3.32,-1.82,0.33,2.45,-0.1
93716,267,2,6,Paulo Henrique,19,4,2.72,0.0,-3.81,1.78,0.0
51772,262,4,7,Everton Ribeiro,19,14,8.61,-0.27,0.58,3.71,0.2
101720,267,3,6,Miranda,19,6,3.43,0.0,4.57,2.57,0.0
91708,266,3,7,Nino,19,17,11.35,-0.94,0.46,3.94,0.0
105294,267,4,5,De Lucca,19,0,3.0,0.0,1.71,0.0,0.0
62977,266,4,7,Ganso,19,16,10.59,0.11,1.75,4.11,1.7
105566,267,2,6,Riquelme,19,0,3.0,0.0,1.71,0.0,0.0
99815,266,4,7,Arias,19,16,10.47,-0.97,4.74,5.2,5.6
105584,267,2,7,Lucas Piton,19,17,5.96,-1.0,0.2,2.31,-0.3
105902,267,4,7,Zé Gabriel,19,8,2.26,-0.8,-0.22,1.47,-0.8
71571,356,1,6,Fernando Miguel,19,4,10.86,0.0,5.74,5.25,0.0
105998,267,5,6,Vinícius,19,0,2.0,0.0,1.61,0.0,0.0
90061,356,2,7,Bruno Pacheco,19,17,13.16,2.21,11.99,6.65,15.1
82453,290,1,7,Tadeu,19,16,7.49,-0.07,5.77,3.76,7.0
106682,267,1,6,Halls,19,0,2.0,0.0,1.61,0.0,0.0
108528,267,4,6,Galarza,19,10,2.37,0.01,1.31,2.01,1.2
106201,267,4,2,Figueiredo,19,15,3.2,0.22,1.48,2.12,1.4
78850,284,2,7,Reinaldo,19,12,7.25,-0.02,0.9,4.03,0.6
101290,284,5,7,Ferreira,19,6,9.39,1.62,9.59,4.87,12.1
110776,267,4,3,Orellano,19,14,3.69,-0.17,1.33,2.49,1.2
72583,285,5,2,Pedro Henrique,19,14,6.32,0.31,1.94,2.92,2.0
111769,267,4,7,Marlon Gomes,19,12,4.14,-0.44,0.11,2.52,-0.4
87242,285,4,7,Carlos de Pena,19,15,7.08,0.0,2.18,2.51,0.0
68685,285,4,2,Alan Patrick,19,16,8.04,-0.19,1.11,2.31,0.9
121184,267,5,6,Erick Marcus,19,10,3.4,0.0,0.69,2.52,0.0
78445,285,2,2,Renê,19,16,9.78,0.15,3.07,4.98,3.4
