temporada_id;rodada_id;partida_id;clube_id;clube_nome;clube_gol_pro;clube_gol_contra;clube_ca;clube_adv_ca;clube_cv;clube_adv_cv;clube_mand
2017;16;2017_16_262;262;Flamengo;2;1;1;6;0;0;1
2017;16;2017_16_277;277;Santos;3;0;1;1;0;0;1
2017;16;2017_16_314;314;Avaí;1;0;2;0;0;0;1
2017;16;2017_16_292;292;Sport;0;2;3;4;0;0;1
2017;16;2017_16_266;266;Fluminense;0;1;2;2;0;0;1
2017;16;2017_16_293;293;Athletico-PR;0;2;2;2;0;0;1
2017;16;2017_16_373;373;Atlético-GO;1;1;1;4;0;0;1
2017;16;2017_16_282;282;Atlético-MG;1;2;5;3;0;0;1
2017;16;2017_16_276;276;São Paulo;1;1;1;3;0;0;1
2017;17;2017_17_263;263;Botafogo;3;4;0;1;0;0;1
2017;17;2017_17_275;275;Palmeiras;2;0;1;2;0;1;1
2017;17;2017_17_315;315;Chapecoense;1;2;1;1;0;0;1
2017;17;2017_17_294;294;Coritiba;0;2;4;4;0;0;1
2017;17;2017_17_265;265;Bahia;1;3;2;6;0;0;1
2017;17;2017_17_264;264;Corinthians;1;1;0;1;0;0;1
2017;17;2017_17_284;284;Grêmio;1;1;4;5;1;0;1
2017;17;2017_17_283;283;Cruzeiro;0;0;4;4;0;0;1
2017;17;2017_17_267;267;Vasco;0;1;3;3;0;0;1
2017;17;2017_17_303;303;Ponte Preta;0;0;1;1;0;0;1
2017;18;2017_18_292;292;Sport;2;2;5;4;0;1;1
2017;18;2017_18_315;315;Chapecoense;1;1;5;3;0;0;1
2017;18;2017_18_282;282;Atlético-MG;0;2;3;1;0;0;1
2017;18;2017_18_287;287;Vitória;3;1;3;1;0;0;1
2017;18;2017_18_277;277;Santos;3;2;3;3;1;1;1
2017;18;2017_18_373;373;Atlético-GO;0;1;4;2;0;0;1
2017;18;2017_18_263;263;Botafogo;1;2;5;2;0;0;1
2017;18;2017_18_293;293;Athletico-PR;5;0;1;2;0;0;1
2017;18;2017_18_276;276;São Paulo;1;2;4;5;0;0;1
2017;18;2017_18_267;267;Vasco;0;3;4;1;0;0;1
2017;19;2017_19_264;264;Corinthians;3;1;1;2;0;0;1
2017;19;2017_19_266;266;Fluminense;3;1;1;3;0;0;1
2017;19;2017_19_262;262;Flamengo;0;2;4;2;0;0;1
2017;19;2017_19_283;283;Cruzeiro;0;0;3;3;0;0;1
2017;19;2017_19_284;284;Grêmio;2;0;3;1;0;0;1
2017;19;2017_19_294;294;Coritiba;2;0;0;0;0;0;1
2017;19;2017_19_275;275;Palmeiras;0;1;1;3;0;0;1
2017;19;2017_19_265;265;Bahia;2;1;4;2;0;0;1
2017;19;2017_19_314;314;Avaí;0;0;3;1;0;0;1
2017;19;2017_19_303;303;Ponte Preta;0;0;1;4;0;0;1
2017;20;2017_20_373;373;Atlético-GO;1;0;2;3;0;0;1
2017;20;2017_20_287;287;Vitória;0;1;1;3;0;0;1
2017;20;2017_20_276;276;São Paulo;3;2;5;4;1;2;1
2017;20;2017_20_292;292;Sport;0;0;1;1;0;0;1
2017;20;2017_20_282;282;Atlético-MG;2;0;4;2;0;1;1
2017;20;2017_20_267;267;Vasco;1;1;1;2;0;0;1
2017;20;2017_20_293;293;Athletico-PR;4;1;2;4;0;0;1
2017;20;2017_20_263;263;Botafogo;1;0;3;1;0;0;1
2017;20;2017_20_277;277;Santos;0;0;2;2;0;0;1
2017;20;2017_20_315;315;Chapecoense;0;1;1;4;0;0;1
2017;21;2017_21_264;264;Corinthians;0;1;1;2;0;0;1
2017;21;2017_21_262;262;Flamengo;2;0;2;3;0;0;1
2017;21;2017_21_284;284;Grêmio;0;0;2;2;0;0;1
2017;21;2017_21_314;314;Avaí;1;1;1;3;0;0;1
2017;21;2017_21_265;265;Bahia;3;0;0;4;0;0;1
2017;21;2017_21_283;283;Cruzeiro;2;0;1;0;0;0;1
2017;21;2017_21_303;303;Ponte Preta;2;1;4;4;0;0;1
2017;21;2017_21_294;294;Coritiba;0;0;3;1;0;0;1
2017;21;2017_21_275;275;Palmeiras;0;2;1;4;0;0;1
2017;21;2017_21_266;266;Fluminense;2;1;1;2;0;0;1
2017;22;2017_22_266;266;Fluminense;0;1;2;4;0;0;1
2017;22;2017_22_264;264;Corinthians;0;1;1;5;0;0;1
2017;22;2017_22_303;303;Ponte Preta;1;2;4;4;0;0;1
2017;22;2017_22_275;275;Palmeiras;4;2;1;2;0;0;1
2017;22;2017_22_265;265;Bahia;1;2;2;0;0;0;1
2017;22;2017_22_262;262;Flamengo;2;0;0;2;0;0;1
2017;22;2017_22_283;283;Cruzeiro;1;1;0;2;0;0;1
2017;22;2017_22_314;314;Avaí;1;0;4;5;0;0;1
2017;22;2017_22_294;294;Coritiba;0;1;2;2;2;1;1
2017;22;2017_22_284;284;Grêmio;5;0;1;5;0;0;1
2017;23;2017_23_282;282;Atlético-MG;1;1;3;3;0;2;1
2017;23;2017_23_267;267;Vasco;1;0;3;0;0;0;1
2017;23;2017_23_276;276;São Paulo;2;2;2;1;1;0;1
2017;23;2017_23_293;293;Athletico-PR;1;1;1;3;0;1;1
2017;23;2017_23_277;277;Santos;2;0;3;5;0;0;1
2017;23;2017_23_292;292;Sport;0;1;4;5;0;0;1
2017;23;2017_23_287;287;Vitória;2;2;1;3;0;1;1
2017;23;2017_23_315;315;Chapecoense;1;2;2;1;0;0;1
2017;23;2017_23_263;263;Botafogo;2;0;0;0;0;0;1
2017;23;2017_23_373;373;Atlético-GO;1;1;1;2;0;0;1
2017;24;2017_24_263;263;Botafogo;2;0;2;2;0;0;1
2017;24;2017_24_303;303;Ponte Preta;1;3;2;2;0;0;1
2017;24;2017_24_314;314;Avaí;1;1;2;3;0;1;1
2017;24;2017_24_284;284;Grêmio;0;1;1;5;0;0;1
2017;24;2017_24_264;264;Corinthians;1;0;1;2;0;0;1
2017;24;2017_24_293;293;Athletico-PR;3;1;3;3;0;0;1
2017;24;2017_24_287;287;Vitória;1;2;3;2;0;0;1
2017;24;2017_24_262;262;Flamengo;2;0;0;3;0;1;1
2017;24;2017_24_283;283;Cruzeiro;1;0;5;1;1;0;1
2017;24;2017_24_275;275;Palmeiras;1;0;3;3;0;0;1
2017;25;2017_25_262;262;Flamengo;1;1;2;0;0;0;1
2017;25;2017_25_277;277;Santos;1;0;1;1;0;0;1
2017;25;2017_25_276;276;São Paulo;1;1;2;4;0;0;1
2017;25;2017_25_315;315;Chapecoense;1;0;4;3;0;0;1
2017;25;2017_25_294;294;Coritiba;2;3;2;3;0;0;1
2017;25;2017_25_373;373;Atlético-GO;1;2;4;2;0;0;1
2017;25;2017_25_266;266;Fluminense;0;1;2;2;0;0;1
2017;25;2017_25_282;282;Atlético-MG;1;3;1;2;0;0;1
2017;25;2017_25_265;265;Bahia;1;0;4;5;0;0;1
2017;25;2017_25_292;292;Sport;1;1;1;4;1;0;1
2017;26;2017_26_267;267;Vasco;1;1;3;0;0;0;1
2017;26;2017_26_265;265;Bahia;1;1;4;5;0;0;1
2017;26;2017_26_275;275;Palmeiras;0;1;3;5;0;0;1
2017;26;2017_26_283;283;Cruzeiro;1;1;3;4;0;0;1
2017;26;2017_26_263;263;Botafogo;2;3;2;2;1;0;1
2017;26;2017_26_276;276;São Paulo;1;0;0;2;0;0;1
2017;26;2017_26_284;284;Grêmio;1;0;1;2;0;0;1
2017;26;2017_26_314;314;Avaí;0;2;2;2;0;0;1
2017;26;2017_26_293;293;Athletico-PR;0;2;1;4;0;0;1
2017;26;2017_26_303;303;Ponte Preta;1;0;5;3;1;0;1
2017;28;2017_28_283;283;Cruzeiro;2;1;5;1;0;1;1
2017;28;2017_28_267;267;Vasco;1;0;5;3;0;0;1
2017;28;2017_28_276;276;São Paulo;2;1;1;2;0;1;1
2017;28;2017_28_315;315;Chapecoense;0;1;2;2;0;0;1
2017;28;2017_28_373;373;Atlético-GO;1;3;2;1;1;0;1
2017;28;2017_28_266;266;Fluminense;1;0;2;2;0;0;1
2017;28;2017_28_292;292;Sport;1;1;2;2;0;0;1
2017;28;2017_28_294;294;Coritiba;0;1;4;3;0;0;1
2017;28;2017_28_265;265;Bahia;2;0;0;2;0;0;1
2017;28;2017_28_277;277;Santos;2;2;2;4;0;0;1
2017;27;2017_27_293;293;Athletico-PR;2;2;3;2;0;0;1
2017;27;2017_27_263;263;Botafogo;2;1;1;3;0;0;1
2017;27;2017_27_264;264;Corinthians;3;1;1;3;0;0;1
2017;27;2017_27_284;284;Grêmio;0;1;0;0;0;0;1
2017;27;2017_27_314;314;Avaí;1;2;5;3;1;1;1
2017;27;2017_27_282;282;Atlético-MG;1;0;1;3;0;0;1
2017;27;2017_27_287;287;Vitória;1;2;2;3;1;0;1
2017;27;2017_27_262;262;Flamengo;1;1;2;4;0;0;1
2017;27;2017_27_303;303;Ponte Preta;1;1;3;2;1;0;1
2017;27;2017_27_275;275;Palmeiras;2;2;1;2;0;0;1
2017;29;2017_29_373;373;Atlético-GO;0;1;2;2;1;0;1
2017;29;2017_29_294;294;Coritiba;1;0;1;1;0;0;1
2017;29;2017_29_282;282;Atlético-MG;2;3;2;3;1;0;1
2017;29;2017_29_314;314;Avaí;1;1;2;4;0;0;1
2017;29;2017_29_266;266;Fluminense;3;1;2;0;0;0;1
2017;29;2017_29_264;264;Corinthians;0;0;1;1;0;0;1
2017;29;2017_29_287;287;Vitória;2;3;0;3;0;0;1
2017;29;2017_29_275;275;Palmeiras;2;0;0;4;0;0;1
2017;29;2017_29_262;262;Flamengo;4;1;5;4;0;0;1
2017;29;2017_29_292;292;Sport;1;1;1;5;0;0;1
2017;30;2017_30_267;267;Vasco;1;1;1;2;1;0;1
2017;30;2017_30_277;277;Santos;1;0;1;1;0;0;1
2017;30;2017_30_265;265;Bahia;2;1;2;3;0;0;1
2017;30;2017_30_284;284;Grêmio;1;3;2;1;0;0;1
2017;30;2017_30_276;276;São Paulo;2;0;1;1;0;0;1
2017;30;2017_30_293;293;Athletico-PR;2;1;0;2;0;0;1
2017;30;2017_30_283;283;Cruzeiro;1;3;2;4;0;0;1
2017;30;2017_30_315;315;Chapecoense;2;0;1;1;0;0;1
2017;30;2017_30_303;303;Ponte Preta;1;2;5;2;0;0;1
2017;30;2017_30_263;263;Botafogo;2;1;3;2;0;0;1
2017;31;2017_31_276;276;São Paulo;2;1;1;6;0;0;1
2017;31;2017_31_262;262;Flamengo;0;0;1;1;0;0;1
2017;31;2017_31_293;293;Athletico-PR;0;0;1;4;0;0;1
2017;31;2017_31_303;303;Ponte Preta;1;0;4;1;0;0;1
2017;31;2017_31_266;266;Fluminense;1;1;1;3;0;1;1
2017;31;2017_31_282;282;Atlético-MG;0;0;1;2;0;0;1
2017;31;2017_31_287;287;Vitória;1;1;1;3;0;0;1
2017;31;2017_31_292;292;Sport;3;4;3;6;0;0;1
2017;31;2017_31_314;314;Avaí;2;2;1;2;0;0;1
2017;31;2017_31_275;275;Palmeiras;2;2;0;2;0;0;1
2017;32;2017_32_277;277;Santos;3;1;1;3;0;0;1
2017;32;2017_32_263;263;Botafogo;1;2;3;4;0;0;1
2017;32;2017_32_373;373;Atlético-GO;0;1;2;0;0;0;1
2017;32;2017_32_294;294;Coritiba;4;0;1;2;0;0;1
2017;32;2017_32_264;264;Corinthians;3;2;6;5;0;1;1
2017;32;2017_32_283;283;Cruzeiro;1;0;1;2;0;0;1
2017;32;2017_32_284;284;Grêmio;3;1;0;0;0;0;1
2017;32;2017_32_265;265;Bahia;2;0;1;2;0;0;1
2017;32;2017_32_267;267;Vasco;1;1;3;4;0;0;1
2017;32;2017_32_315;315;Chapecoense;1;1;3;3;0;1;1
2017;33;2017_33_303;303;Ponte Preta;0;1;4;3;1;0;1
2017;33;2017_33_314;314;Avaí;1;2;2;2;0;0;1
2017;33;2017_33_292;292;Sport;1;2;2;4;0;0;1
2017;33;2017_33_293;293;Athletico-PR;0;1;2;1;0;0;1
2017;33;2017_33_277;277;Santos;1;2;2;5;0;0;1
2017;33;2017_33_262;262;Flamengo;2;0;2;3;0;0;1
2017;33;2017_33_287;287;Vitória;3;1;4;1;1;0;1
2017;33;2017_33_276;276;São Paulo;2;2;1;2;0;0;1
2017;33;2017_33_282;282;Atlético-MG;3;2;6;5;0;0;1
2017;33;2017_33_266;266;Fluminense;2;2;3;4;0;0;1
2017;34;2017_34_263;263;Botafogo;0;1;0;1;0;0;1
2017;34;2017_34_264;264;Corinthians;1;0;3;3;0;0;1
2017;34;2017_34_267;267;Vasco;1;1;2;2;0;1;1
2017;34;2017_34_275;275;Palmeiras;2;0;0;1;0;0;1
2017;34;2017_34_373;373;Atlético-GO;2;0;0;3;0;0;1
2017;34;2017_34_284;284;Grêmio;1;1;0;2;0;1;1
2017;34;2017_34_265;265;Bahia;2;2;1;4;0;0;1
2017;34;2017_34_283;283;Cruzeiro;3;1;4;3;0;1;1
2017;34;2017_34_294;294;Coritiba;1;1;2;2;0;0;1
2017;34;2017_34_315;315;Chapecoense;2;0;0;3;0;0;1
2017;35;2017_35_303;303;Ponte Preta;2;1;1;3;0;0;1
2017;35;2017_35_283;283;Cruzeiro;2;2;4;2;0;0;1
2017;35;2017_35_284;284;Grêmio;1;0;1;3;0;0;1
2017;35;2017_35_267;267;Vasco;1;1;1;0;0;0;1
2017;35;2017_35_264;264;Corinthians;3;1;1;6;0;0;1
2017;35;2017_35_263;263;Botafogo;1;2;1;3;0;0;1
2017;35;2017_35_315;315;Chapecoense;2;1;1;4;0;0;1
2017;35;2017_35_275;275;Palmeiras;5;1;0;2;0;0;1
2017;35;2017_35_294;294;Coritiba;1;0;3;5;0;0;1
2017;35;2017_35_265;265;Bahia;3;1;3;2;0;0;1
2017;36;2017_36_292;292;Sport;1;0;4;3;0;0;1
2017;36;2017_36_262;262;Flamengo;3;0;4;4;0;0;1
2017;36;2017_36_287;287;Vitória;1;1;3;2;0;0;1
2017;36;2017_36_373;373;Atlético-GO;1;1;4;4;0;0;1
2017;36;2017_36_276;276;São Paulo;0;0;2;3;0;0;1
2017;36;2017_36_293;293;Athletico-PR;3;1;1;2;0;0;1
2017;36;2017_36_282;282;Atlético-MG;3;0;2;5;0;0;1
2017;36;2017_36_277;277;Santos;1;0;2;2;0;0;1
2017;36;2017_36_266;266;Fluminense;2;0;2;2;0;1;1
2017;36;2017_36_314;314;Avaí;2;1;2;2;0;0;1
2017;37;2017_37_266;266;Fluminense;1;2;4;2;0;0;1
2017;37;2017_37_314;314;Avaí;1;0;3;1;0;0;1
2017;37;2017_37_264;264;Corinthians;2;2;4;1;0;0;1
2017;37;2017_37_303;303;Ponte Preta;2;3;3;6;1;0;1
2017;37;2017_37_294;294;Coritiba;1;2;4;1;0;0;1
2017;37;2017_37_283;283;Cruzeiro;0;1;3;2;0;0;1
2017;37;2017_37_284;284;Grêmio;1;1;2;3;0;0;1
2017;37;2017_37_262;262;Flamengo;1;2;3;4;0;0;1
2017;37;2017_37_265;265;Bahia;0;1;5;3;1;0;1
2017;37;2017_37_275;275;Palmeiras;2;0;3;4;0;0;1
2017;38;2017_38_282;282;Atlético-MG;4;3;7;1;1;0;1
2017;38;2017_38_263;263;Botafogo;2;2;1;5;0;1;1
2017;38;2017_38_277;277;Santos;1;1;2;1;0;0;1
2017;38;2017_38_292;292;Sport;1;0;3;2;0;0;1
2017;38;2017_38_287;287;Vitória;1;2;3;3;2;0;1
2017;38;2017_38_373;373;Atlético-GO;1;1;1;4;0;0;1
2017;38;2017_38_276;276;São Paulo;1;1;4;4;1;1;1
2017;38;2017_38_315;315;Chapecoense;2;1;3;2;0;0;1
2017;38;2017_38_267;267;Vasco;2;1;5;5;0;0;1
2017;38;2017_38_293;293;Athletico-PR;3;0;3;5;0;0;1
2017;1;2017_1_282;282;Atlético-MG;1;1;2;3;0;0;0
2017;1;2017_1_315;315;Chapecoense;1;1;2;2;0;0;0
2017;1;2017_1_277;277;Santos;3;2;1;5;0;0;0
2017;1;2017_1_276;276;São Paulo;1;0;0;1;0;0;0
2017;1;2017_1_293;293;Athletico-PR;6;2;0;1;0;1;0
2017;1;2017_1_292;292;Sport;4;0;0;2;0;0;0
2017;1;2017_1_287;287;Vitória;0;0;0;2;0;0;0
2017;1;2017_1_267;267;Vasco;4;0;0;2;0;0;0
2017;1;2017_1_263;263;Botafogo;2;0;2;5;0;0;0
2017;1;2017_1_373;373;Atlético-GO;4;1;1;2;0;0;0
2017;2;2017_2_294;294;Coritiba;1;0;6;4;0;0;0
2017;2;2017_2_262;262;Flamengo;0;3;2;1;0;0;0
2017;2;2017_2_275;275;Palmeiras;1;0;1;1;0;0;0
2017;2;2017_2_265;265;Bahia;2;1;4;2;0;1;0
2017;2;2017_2_284;284;Grêmio;0;2;2;4;0;1;0
2017;2;2017_2_264;264;Corinthians;0;1;0;1;0;0;0
2017;2;2017_2_266;266;Fluminense;1;2;0;6;0;0;0
2017;2;2017_2_303;303;Ponte Preta;2;0;1;0;0;0;0
2017;2;2017_2_283;283;Cruzeiro;1;1;3;3;0;0;0
2017;2;2017_2_314;314;Avaí;2;0;1;2;0;0;0
2017;3;2017_3_266;266;Fluminense;3;2;2;3;0;0;0
2017;3;2017_3_275;275;Palmeiras;2;0;3;1;0;0;0
2017;3;2017_3_294;294;Coritiba;0;1;3;3;0;0;0
2017;3;2017_3_303;303;Ponte Preta;2;2;2;2;0;0;0
