temporada_id;rodada_id;partida_id;clube_id;clube_nome;clube_gol_pro;clube_gol_contra;clube_ca;clube_adv_ca;clube_cv;clube_adv_cv;clube_mand
2019;5;2019_5_293;293;Athletico-PR;0;2;1;4;0;0;1
2019;5;2019_5_290;290;Goiás;1;0;1;3;0;0;1
2019;5;2019_5_315;315;Chapecoense;1;3;1;1;0;0;1
2019;5;2019_5_267;267;Vasco;1;1;1;2;0;0;1
2019;5;2019_5_366;366;Ceará;2;1;3;6;0;0;1
2019;6;2019_6_263;263;Botafogo;0;1;10;0;0;0;1
2019;6;2019_6_284;284;Grêmio;1;0;1;4;0;0;1
2019;6;2019_6_262;262;Flamengo;3;2;4;3;0;0;1
2019;6;2019_6_277;277;Santos;0;0;5;5;0;0;1
2019;6;2019_6_356;356;Fortaleza;1;1;1;2;0;0;1
2019;6;2019_6_283;283;Cruzeiro;1;2;1;3;0;0;1
2019;6;2019_6_265;265;Bahia;3;2;2;3;0;1;1
2019;6;2019_6_264;264;Corinthians;1;0;3;4;0;0;1
2019;6;2019_6_341;341;CSA;1;0;3;1;0;0;1
2019;6;2019_6_314;314;Avaí;1;2;4;3;0;0;1
2019;7;2019_7_262;262;Flamengo;2;0;1;0;0;0;1
2019;7;2019_7_265;265;Bahia;1;0;1;2;0;0;1
2019;7;2019_7_263;263;Botafogo;1;0;2;3;0;0;1
2019;7;2019_7_366;366;Ceará;0;1;2;1;0;0;1
2019;7;2019_7_293;293;Athletico-PR;3;0;1;3;0;1;1
2019;7;2019_7_276;276;São Paulo;1;1;2;3;1;0;1
2019;7;2019_7_282;282;Atlético-MG;4;0;0;3;0;0;1
2019;7;2019_7_315;315;Chapecoense;1;2;2;5;0;0;1
2019;7;2019_7_285;285;Internacional;2;0;0;0;0;0;1
2019;7;2019_7_264;264;Corinthians;2;0;1;2;0;1;1
2019;8;2019_8_267;267;Vasco;2;1;0;2;0;0;1
2019;8;2019_8_275;275;Palmeiras;1;0;2;4;0;0;1
2019;8;2019_8_284;284;Grêmio;1;0;1;4;0;1;1
2019;8;2019_8_283;283;Cruzeiro;0;0;1;1;0;0;1
2019;8;2019_8_366;366;Ceará;0;0;2;2;0;0;1
2019;8;2019_8_314;314;Avaí;0;0;5;2;0;0;1
2019;8;2019_8_341;341;CSA;1;2;2;1;0;0;1
2019;8;2019_8_266;266;Fluminense;0;0;2;3;0;0;1
2019;8;2019_8_277;277;Santos;3;1;1;2;0;0;1
2019;8;2019_8_290;290;Goiás;3;1;2;0;0;1;1
2019;9;2019_9_263;263;Botafogo;0;1;1;2;0;0;1
2019;9;2019_9_356;356;Fortaleza;2;1;1;6;1;0;1
2019;9;2019_9_285;285;Internacional;3;1;1;1;0;0;1
2019;9;2019_9_341;341;CSA;0;2;3;1;0;0;1
2019;9;2019_9_277;277;Santos;1;0;4;4;0;0;1
2019;9;2019_9_267;267;Vasco;1;0;0;2;0;0;1
2019;9;2019_9_315;315;Chapecoense;1;1;2;6;0;1;1
2019;9;2019_9_275;275;Palmeiras;2;0;1;1;0;0;1
2019;9;2019_9_282;282;Atlético-MG;1;1;2;4;0;0;1
2019;9;2019_9_290;290;Goiás;2;1;1;3;0;0;1
2019;10;2019_10_284;284;Grêmio;2;1;2;4;0;0;1
2019;10;2019_10_356;356;Fortaleza;2;0;2;2;0;0;1
2019;10;2019_10_265;265;Bahia;0;1;2;3;0;0;1
2019;10;2019_10_276;276;São Paulo;1;1;3;3;0;0;1
2019;10;2019_10_262;262;Flamengo;6;1;1;2;0;0;1
2019;10;2019_10_264;264;Corinthians;1;0;2;6;0;0;1
2019;10;2019_10_293;293;Athletico-PR;1;0;3;3;0;0;1
2019;10;2019_10_283;283;Cruzeiro;0;0;0;0;0;0;1
2019;10;2019_10_315;315;Chapecoense;1;2;3;5;0;0;1
2019;10;2019_10_266;266;Fluminense;1;1;2;2;0;0;1
2019;11;2019_11_267;267;Vasco;2;1;4;3;0;2;1
2019;11;2019_11_265;265;Bahia;0;0;2;1;1;0;1
2019;11;2019_11_366;366;Ceará;2;0;3;2;0;0;1
2019;11;2019_11_341;341;CSA;0;4;2;1;0;0;1
2019;11;2019_11_285;285;Internacional;1;1;3;2;0;0;1
2019;11;2019_11_263;263;Botafogo;0;1;2;3;1;1;1
2019;11;2019_11_282;282;Atlético-MG;2;2;1;4;0;0;1
2019;11;2019_11_264;264;Corinthians;1;1;1;4;0;1;1
2019;11;2019_11_314;314;Avaí;0;0;4;2;0;0;1
2019;11;2019_11_276;276;São Paulo;4;0;1;3;0;0;1
2019;12;2019_12_275;275;Palmeiras;1;1;1;4;0;0;1
2019;12;2019_12_283;283;Cruzeiro;0;2;1;0;0;0;1
2019;12;2019_12_266;266;Fluminense;1;2;1;3;0;0;1
2019;12;2019_12_285;285;Internacional;1;0;3;3;0;0;1
2019;12;2019_12_315;315;Chapecoense;0;0;1;1;0;0;1
2019;12;2019_12_262;262;Flamengo;3;2;5;2;0;0;1
2019;12;2019_12_277;277;Santos;3;1;2;2;0;0;1
2019;12;2019_12_290;290;Goiás;0;0;1;0;0;0;1
2019;12;2019_12_356;356;Fortaleza;1;3;2;1;0;0;1
2019;12;2019_12_341;341;CSA;0;0;4;2;0;0;1
2019;13;2019_13_366;366;Ceará;2;1;3;1;0;1;1
2019;13;2019_13_266;266;Fluminense;2;1;1;2;0;0;1
2019;13;2019_13_277;277;Santos;6;1;3;4;0;0;1
2019;13;2019_13_314;314;Avaí;0;2;2;1;1;0;1
2019;13;2019_13_265;265;Bahia;3;0;1;1;1;0;1
2019;13;2019_13_264;264;Corinthians;1;1;1;3;0;0;1
2019;13;2019_13_267;267;Vasco;0;0;4;1;0;0;1
2019;13;2019_13_282;282;Atlético-MG;2;0;2;3;0;0;1
2019;13;2019_13_284;284;Grêmio;3;3;4;3;0;0;1
2019;13;2019_13_293;293;Athletico-PR;0;1;3;3;0;0;1
2019;14;2019_14_366;366;Ceará;4;1;3;2;0;0;1
2019;14;2019_14_276;276;São Paulo;3;2;6;1;0;0;1
2019;14;2019_14_262;262;Flamengo;3;1;4;2;0;0;1
2019;14;2019_14_282;282;Atlético-MG;2;1;4;3;0;1;1
2019;14;2019_14_285;285;Internacional;0;0;3;2;0;0;1
2019;14;2019_14_275;275;Palmeiras;2;2;6;4;1;1;1
2019;14;2019_14_314;314;Avaí;2;2;4;2;1;1;1
2019;14;2019_14_263;263;Botafogo;2;1;3;1;0;0;1
2019;14;2019_14_290;290;Goiás;0;1;4;4;0;1;1
2019;14;2019_14_341;341;CSA;0;2;3;1;0;0;1
2019;15;2019_15_264;264;Corinthians;2;0;2;3;0;0;1
2019;15;2019_15_356;356;Fortaleza;0;1;2;2;1;0;1
2019;15;2019_15_267;267;Vasco;1;4;0;3;0;0;1
2019;15;2019_15_293;293;Athletico-PR;1;0;3;1;0;0;1
2019;15;2019_15_284;284;Grêmio;1;1;0;0;0;0;1
2019;15;2019_15_266;266;Fluminense;0;1;1;2;0;0;1
2019;15;2019_15_276;276;São Paulo;1;0;3;2;0;0;1
2019;15;2019_15_265;265;Bahia;1;1;2;3;1;0;1
2019;15;2019_15_283;283;Cruzeiro;2;0;2;0;0;1;1
2019;15;2019_15_315;315;Chapecoense;1;0;1;0;0;0;1
2019;16;2019_16_282;282;Atlético-MG;0;1;0;2;0;0;1
2019;16;2019_16_284;284;Grêmio;2;1;3;1;0;0;1
2019;16;2019_16_290;290;Goiás;2;1;2;2;1;0;1
2019;16;2019_16_267;267;Vasco;2;0;4;3;0;1;1
2019;16;2019_16_277;277;Santos;3;3;3;3;0;0;1
2019;16;2019_16_366;366;Ceará;0;3;3;0;0;0;1
2019;16;2019_16_314;314;Avaí;1;1;0;1;1;1;1
2019;16;2019_16_341;341;CSA;1;1;3;3;0;0;1
2019;16;2019_16_263;263;Botafogo;0;0;2;1;0;0;1
2019;16;2019_16_275;275;Palmeiras;3;0;0;2;0;0;1
2019;17;2019_17_276;276;São Paulo;0;0;1;1;1;0;1
2019;17;2019_17_265;265;Bahia;1;0;1;1;0;0;1
2019;17;2019_17_315;315;Chapecoense;0;1;2;4;0;0;1
2019;17;2019_17_293;293;Athletico-PR;1;0;1;3;0;0;1
2019;17;2019_17_285;285;Internacional;3;2;4;4;0;0;1
2019;17;2019_17_262;262;Flamengo;3;0;2;2;0;1;1
2019;17;2019_17_356;356;Fortaleza;2;0;3;2;0;1;1
2019;17;2019_17_283;283;Cruzeiro;1;0;3;4;0;0;1
2019;17;2019_17_264;264;Corinthians;1;0;0;1;0;0;1
2019;17;2019_17_266;266;Fluminense;0;1;3;1;0;0;1
2019;18;2019_18_267;267;Vasco;0;2;3;1;0;0;1
2019;18;2019_18_264;264;Corinthians;2;2;1;1;0;0;1
2019;18;2019_18_314;314;Avaí;0;3;1;2;1;0;1
2019;18;2019_18_356;356;Fortaleza;0;1;1;2;0;0;1
2019;18;2019_18_285;285;Internacional;1;0;1;5;0;0;1
2019;18;2019_18_290;290;Goiás;1;2;5;1;0;1;1
2019;18;2019_18_283;283;Cruzeiro;1;4;2;1;0;0;1
2019;18;2019_18_277;277;Santos;1;1;3;6;0;0;1
2019;18;2019_18_263;263;Botafogo;2;1;4;3;0;1;1
2019;18;2019_18_341;341;CSA;2;0;3;2;0;2;1
2019;19;2019_19_262;262;Flamengo;1;0;2;5;0;0;1
2019;19;2019_19_315;315;Chapecoense;1;2;2;5;0;0;1
2019;19;2019_19_275;275;Palmeiras;1;0;2;3;0;0;1
2019;19;2019_19_366;366;Ceará;0;0;1;1;0;0;1
2019;19;2019_19_293;293;Athletico-PR;0;1;1;0;0;0;1
2019;19;2019_19_282;282;Atlético-MG;1;3;0;1;0;0;1
2019;19;2019_19_265;265;Bahia;1;1;1;1;0;0;1
2019;19;2019_19_284;284;Grêmio;3;0;0;1;0;0;1
2019;19;2019_19_266;266;Fluminense;1;0;4;1;0;0;1
2019;19;2019_19_276;276;São Paulo;1;1;1;3;0;0;1
2019;20;2019_20_263;263;Botafogo;1;2;3;1;0;0;1
2019;20;2019_20_283;283;Cruzeiro;1;2;2;2;0;0;1
2019;20;2019_20_264;264;Corinthians;2;1;2;4;0;0;1
2019;20;2019_20_277;277;Santos;0;3;1;4;0;0;1
2019;20;2019_20_285;285;Internacional;1;0;0;4;0;0;1
2019;20;2019_20_356;356;Fortaleza;0;1;4;1;0;0;1
2019;20;2019_20_341;341;CSA;1;0;1;2;0;0;1
2019;20;2019_20_267;267;Vasco;1;1;3;3;0;0;1
2019;20;2019_20_290;290;Goiás;3;0;4;0;1;0;1
2019;20;2019_20_314;314;Avaí;1;0;3;1;0;0;1
2019;21;2019_21_366;366;Ceará;0;0;2;3;0;0;1
2019;21;2019_21_265;265;Bahia;2;0;1;0;0;1;1
2019;21;2019_21_262;262;Flamengo;3;1;1;1;0;2;1
2019;21;2019_21_276;276;São Paulo;0;1;2;4;0;0;1
2019;21;2019_21_275;275;Palmeiras;6;2;0;1;0;0;1
2019;21;2019_21_266;266;Fluminense;1;1;2;3;2;1;1
2019;21;2019_21_284;284;Grêmio;6;1;1;1;0;0;1
2019;21;2019_21_293;293;Athletico-PR;4;1;3;0;0;0;1
2019;21;2019_21_282;282;Atlético-MG;1;2;3;2;0;0;1
2019;21;2019_21_315;315;Chapecoense;0;1;3;2;0;0;1
2019;22;2019_22_262;262;Flamengo;0;0;3;4;0;0;1
2019;22;2019_22_264;264;Corinthians;1;0;3;5;0;0;1
2019;22;2019_22_277;277;Santos;2;0;1;2;1;0;1
2019;22;2019_22_285;285;Internacional;1;1;3;2;0;0;1
2019;22;2019_22_266;266;Fluminense;2;1;1;4;0;0;1
2019;22;2019_22_293;293;Athletico-PR;1;1;0;1;0;0;1
2019;22;2019_22_282;282;Atlético-MG;2;1;0;2;0;0;1
2019;22;2019_22_314;314;Avaí;0;2;1;2;0;0;1
2019;22;2019_22_356;356;Fortaleza;1;0;3;2;0;0;1
2019;22;2019_22_290;290;Goiás;1;0;0;3;0;0;1
2019;23;2019_23_267;267;Vasco;0;1;4;2;0;1;1
2019;23;2019_23_276;276;São Paulo;2;1;3;2;0;0;1
2019;23;2019_23_284;284;Grêmio;0;0;3;2;0;0;1
2019;23;2019_23_265;265;Bahia;1;2;2;3;0;0;1
2019;23;2019_23_283;283;Cruzeiro;1;1;5;3;0;0;1
2019;23;2019_23_315;315;Chapecoense;0;1;1;0;0;0;1
2019;23;2019_23_366;366;Ceará;0;1;1;0;0;0;1
2019;23;2019_23_275;275;Palmeiras;1;1;3;4;0;0;1
2019;23;2019_23_263;263;Botafogo;0;1;4;1;0;0;1
2019;23;2019_23_341;341;CSA;3;1;3;3;0;0;1
2019;24;2019_24_341;341;CSA;1;0;2;2;0;0;1
2019;24;2019_24_263;263;Botafogo;3;1;4;2;0;0;1
2019;24;2019_24_356;356;Fortaleza;2;0;4;2;0;0;1
2019;24;2019_24_265;265;Bahia;0;0;2;1;0;0;1
2019;24;2019_24_284;284;Grêmio;2;1;0;3;0;0;1
2019;24;2019_24_283;283;Cruzeiro;0;0;4;3;0;0;1
2019;24;2019_24_277;277;Santos;2;0;1;2;0;1;1
2019;24;2019_24_264;264;Corinthians;2;2;2;2;0;0;1
2019;24;2019_24_314;314;Avaí;0;0;1;1;0;0;1
2019;24;2019_24_262;262;Flamengo;3;1;0;3;0;0;1
2019;25;2019_25_290;290;Goiás;1;0;2;3;0;0;1
2019;25;2019_25_266;266;Fluminense;2;0;0;1;0;0;1
2019;25;2019_25_275;275;Palmeiras;1;0;2;2;0;0;1
2019;25;2019_25_285;285;Internacional;0;0;2;3;0;0;1
2019;25;2019_25_293;293;Athletico-PR;0;2;2;4;0;0;1
2019;25;2019_25_366;366;Ceará;1;0;1;3;0;0;1
2019;25;2019_25_267;267;Vasco;1;0;2;4;0;1;1
2019;25;2019_25_276;276;São Paulo;1;0;0;1;0;0;1
2019;25;2019_25_282;282;Atlético-MG;1;4;4;1;1;0;1
2019;25;2019_25_315;315;Chapecoense;1;1;1;1;0;0;1
2019;26;2019_26_341;341;CSA;2;2;3;3;0;1;1
2019;26;2019_26_284;284;Grêmio;0;1;3;2;0;0;1
2019;26;2019_26_356;356;Fortaleza;1;2;1;3;0;0;1
2019;26;2019_26_283;283;Cruzeiro;1;0;2;2;0;0;1
2019;26;2019_26_275;275;Palmeiras;1;0;1;3;0;1;1
2019;26;2019_26_290;290;Goiás;2;2;3;4;2;0;1
2019;26;2019_26_267;267;Vasco;2;1;1;0;0;0;1
2019;26;2019_26_314;314;Avaí;0;2;1;3;1;0;1
2019;26;2019_26_277;277;Santos;2;1;3;4;0;0;1
2019;26;2019_26_266;266;Fluminense;1;2;0;1;0;0;1
2019;27;2019_27_356;356;Fortaleza;2;1;4;2;0;1;1
2019;27;2019_27_264;264;Corinthians;1;2;3;1;0;0;1
2019;27;2019_27_285;285;Internacional;0;1;3;1;0;0;1
2019;27;2019_27_276;276;São Paulo;1;0;4;1;0;1;1
2019;27;2019_27_282;282;Atlético-MG;2;0;3;4;0;0;1
2019;27;2019_27_262;262;Flamengo;2;0;3;5;0;0;1
2019;27;2019_27_315;315;Chapecoense;2;2;2;5;0;0;1
2019;27;2019_27_293;293;Athletico-PR;1;1;1;2;0;0;1
2019;27;2019_27_265;265;Bahia;1;2;2;3;0;0;1
2019;27;2019_27_263;263;Botafogo;2;1;2;2;0;1;1
2019;28;2019_28_264;264;Corinthians;0;0;3;1;0;0;1
2019;28;2019_28_366;366;Ceará;1;1;3;3;0;0;1
2019;28;2019_28_265;265;Bahia;2;3;1;5;0;0;1
2019;28;2019_28_266;266;Fluminense;1;1;1;4;0;0;1
2019;28;2019_28_283;283;Cruzeiro;1;1;3;1;0;0;1
2019;28;2019_28_293;293;Athletico-PR;4;1;1;1;0;0;1
2019;28;2019_28_284;284;Grêmio;3;0;3;2;0;0;1
2019;28;2019_28_276;276;São Paulo;2;0;0;0;0;0;1
2019;28;2019_28_314;314;Avaí;1;2;3;2;0;0;1
2019;28;2019_28_262;262;Flamengo;1;0;1;2;0;0;1
2019;29;2019_29_275;275;Palmeiras;3;0;0;0;0;0;1
2019;29;2019_29_314;314;Avaí;1;3;4;1;1;0;1
2019;29;2019_29_282;282;Atlético-MG;0;2;3;3;0;0;1
2019;29;2019_29_366;366;Ceará;2;0;1;1;0;0;1
2019;29;2019_29_267;267;Vasco;1;3;2;2;0;0;1
2019;29;2019_29_341;341;CSA;2;1;6;2;0;0;1
2019;29;2019_29_277;277;Santos;1;0;5;3;0;0;1
2019;29;2019_29_290;290;Goiás;2;2;5;3;0;1;1
2019;29;2019_29_285;285;Internacional;1;1;3;2;0;0;1
2019;29;2019_29_263;263;Botafogo;0;2;1;3;0;0;1
2019;30;2019_30_356;356;Fortaleza;2;2;3;3;0;1;1
2019;30;2019_30_266;266;Fluminense;0;0;2;3;0;0;1
2019;30;2019_30_275;275;Palmeiras;1;0;2;2;0;0;1
2019;30;2019_30_315;315;Chapecoense;0;3;2;2;0;0;1
2019;30;2019_30_262;262;Flamengo;4;1;0;1;0;0;1
2019;30;2019_30_293;293;Athletico-PR;1;0;3;4;0;0;1
2019;30;2019_30_284;284;Grêmio;2;0;2;2;0;1;1
2019;30;2019_30_277;277;Santos;4;1;1;0;0;0;1
2019;30;2019_30_283;283;Cruzeiro;1;1;3;0;1;0;1
2019;30;2019_30_290;290;Goiás;2;0;1;3;0;0;1
2019;31;2019_31_264;264;Corinthians;3;2;2;3;0;0;1
2019;31;2019_31_282;282;Atlético-MG;2;0;0;2;0;0;1
2019;31;2019_31_314;314;Avaí;1;2;5;2;1;1;1
2019;31;2019_31_293;293;Athletico-PR;0;0;3;1;0;1;1
2019;31;2019_31_267;267;Vasco;1;2;7;4;1;0;1
2019;31;2019_31_265;265;Bahia;1;1;1;3;0;0;1
2019;31;2019_31_366;366;Ceará;2;0;2;2;0;0;1
2019;31;2019_31_276;276;São Paulo;0;2;2;1;0;0;1
2019;31;2019_31_263;263;Botafogo;0;1;5;2;1;0;1
2019;31;2019_31_284;284;Grêmio;2;1;3;2;0;0;1
2019;32;2019_32_290;290;Goiás;0;3;4;2;0;0;1
2019;32;2019_32_275;275;Palmeiras;1;1;2;1;0;0;1
2019;32;2019_32_285;285;Internacional;2;1;3;2;0;0;1
2019;32;2019_32_283;283;Cruzeiro;0;0;1;1;0;0;1
2019;32;2019_32_276;276;São Paulo;0;1;2;2;0;0;1
2019;32;2019_32_262;262;Flamengo;3;1;1;0;0;0;1
2019;32;2019_32_315;315;Chapecoense;0;1;2;2;0;0;1
2019;32;2019_32_356;356;Fortaleza;1;0;4;4;0;0;1
2019;32;2019_32_341;341;CSA;0;3;2;2;1;0;1
2019;32;2019_32_263;263;Botafogo;2;0;4;3;0;1;1
2019;34;2019_34_262;262;Flamengo;4;4;6;5;0;0;1
2019;34;2019_34_277;277;Santos;4;1;2;2;0;0;1
2019;34;2019_34_275;275;Palmeiras;1;2;2;3;0;0;1
2019;34;2019_34_282;282;Atlético-MG;0;1;3;2;0;0;1
2019;34;2019_34_290;290;Goiás;4;3;2;2;0;0;1
2019;34;2019_34_263;263;Botafogo;1;0;4;2;0;0;1
2019;34;2019_34_366;366;Ceará;1;1;3;1;0;0;1
2019;34;2019_34_285;285;Internacional;2;2;4;2;0;0;1
2019;34;2019_34_314;314;Avaí;0;1;0;1;1;1;1
2019;34;2019_34_341;341;CSA;0;1;2;2;0;0;1
2019;33;2019_33_277;277;Santos;1;1;0;3;0;0;1
2019;33;2019_33_266;266;Fluminense;1;1;2;3;0;0;1
2019;33;2019_33_284;284;Grêmio;0;1;1;3;0;1;1
2019;33;2019_33_265;265;Bahia;1;1;2;0;0;0;1
2019;33;2019_33_315;315;Chapecoense;1;0;2;1;0;0;1
2019;33;2019_33_293;293;Athletico-PR;1;0;4;1;0;0;1
2019;33;2019_33_264;264;Corinthians;0;0;0;2;0;0;1
2019;33;2019_33_356;356;Fortaleza;3;0;0;1;0;0;1
2019;33;2019_33_267;267;Vasco;1;1;2;2;0;0;1
2019;33;2019_33_283;283;Cruzeiro;0;0;3;2;0;0;1
2019;35;2019_35_285;285;Internacional;1;2;2;4;0;0;1
2019;35;2019_35_315;315;Chapecoense;0;1;2;3;0;0;1
2019;35;2019_35_265;265;Bahia;1;1;1;1;0;0;1
2019;35;2019_35_293;293;Athletico-PR;2;0;3;4;0;1;1
2019;35;2019_35_262;262;Flamengo;4;1;2;1;0;1;1
2019;35;2019_35_264;264;Corinthians;3;0;0;1;0;0;1
2019;35;2019_35_266;266;Fluminense;1;0;3;4;0;0;1
2019;35;2019_35_356;356;Fortaleza;2;1;2;8;0;2;1
2019;35;2019_35_276;276;São Paulo;1;0;4;2;0;0;1
2019;35;2019_35_283;283;Cruzeiro;0;1;0;4;0;0;1
2019;36;2019_36_263;263;Botafogo;0;1;2;3;0;0;1
2019;36;2019_36_366;366;Ceará;1;1;7;2;0;1;1
2019;36;2019_36_314;314;Avaí;1;1;4;5;0;0;1
2019;36;2019_36_275;275;Palmeiras;1;3;1;2;0;0;1
2019;36;2019_36_290;290;Goiás;1;2;1;4;0;0;1
2019;36;2019_36_341;341;CSA;1;2;3;4;0;1;1
2019;36;2019_36_282;282;Atlético-MG;2;1;3;1;0;0;1
2019;36;2019_36_277;277;Santos;2;0;3;4;0;0;1
2019;36;2019_36_284;284;Grêmio;3;0;0;0;0;0;1
2019;36;2019_36_267;267;Vasco;1;0;3;3;0;0;1
2019;37;2019_37_293;293;Athletico-PR;1;0;2;4;0;1;1
2019;37;2019_37_366;366;Ceará;0;1;3;4;1;0;1
2019;37;2019_37_282;282;Atlético-MG;2;0;1;3;0;0;1
2019;37;2019_37_315;315;Chapecoense;3;0;1;2;0;1;1
2019;37;2019_37_266;266;Fluminense;0;0;2;1;1;1;1
2019;37;2019_37_276;276;São Paulo;2;1;3;4;0;0;1
2019;37;2019_37_284;284;Grêmio;2;0;0;4;0;1;1
2019;37;2019_37_275;275;Palmeiras;5;1;5;1;0;0;1
2019;37;2019_37_265;265;Bahia;1;1;3;2;1;1;1
2019;37;2019_37_262;262;Flamengo;6;1;0;1;0;0;1
2019;38;2019_38_264;264;Corinthians;1;2;1;3;0;0;1
2019;38;2019_38_277;277;Santos;4;0;2;3;0;0;1
2019;38;2019_38_263;263;Botafogo;1;1;0;2;0;0;1
2019;38;2019_38_341;341;CSA;1;2;1;3;0;1;1
2019;38;2019_38_285;285;Internacional;2;1;4;1;0;0;1
2019;38;2019_38_283;283;Cruzeiro;0;2;0;1;0;0;1
2019;38;2019_38_290;290;Goiás;3;2;1;1;0;0;1
2019;38;2019_38_267;267;Vasco;1;1;2;3;0;0;1
2019;38;2019_38_314;314;Avaí;0;0;2;1;0;0;1
2019;38;2019_38_356;356;Fortaleza;2;1;2;1;0;0;1
2019;1;2019_1_263;263;Botafogo;0;2;4;0;0;0;0
2019;1;2019_1_314;314;Avaí;1;2;1;0;0;0;0
2019;1;2019_1_285;285;Internacional;0;2;1;1;0;0;0
2019;1;2019_1_283;283;Cruzeiro;1;3;5;4;1;0;0
2019;1;2019_1_277;277;Santos;2;1;4;3;1;0;0
2019;1;2019_1_264;264;Corinthians;2;3;4;1;0;0;0
2019;1;2019_1_267;267;Vasco;1;4;1;1;0;0;0
2019;1;2019_1_341;341;CSA;0;4;0;0;1;0;0
2019;1;2019_1_356;356;Fortaleza;0;4;2;1;0;0;0
2019;1;2019_1_290;290;Goiás;1;0;1;4;0;0;0
2019;2;2019_2_262;262;Flamengo;1;2;2;3;0;0;0
2019;2;2019_2_275;275;Palmeiras;1;1;0;0;0;0;0
2019;2;2019_2_315;315;Chapecoense;0;1;1;2;0;0;0
2019;2;2019_2_366;366;Ceará;0;1;0;1;0;0;0
2019;2;2019_2_284;284;Grêmio;1;1;3;4;0;0;0
2019;2;2019_2_276;276;São Paulo;2;1;2;3;1;0;0
2019;2;2019_2_282;282;Atlético-MG;2;1;0;0;0;0;0
2019;2;2019_2_293;293;Athletico-PR;1;2;3;3;0;0;0
2019;2;2019_2_266;266;Fluminense;1;2;2;3;0;0;0
2019;2;2019_2_265;265;Bahia;2;3;0;3;0;0;0
2019;3;2019_3_264;264;Corinthians;1;1;1;2;0;0;0
2019;3;2019_3_285;285;Internacional;0;1;5;2;0;0;0
2019;3;2019_3_282;282;Atlético-MG;2;1;1;0;0;0;0
2019;3;2019_3_293;293;Athletico-PR;1;1;3;1;0;0;0
2019;3;2019_3_262;262;Flamengo;1;1;7;1;0;0;0
2019;3;2019_3_356;356;Fortaleza;0;1;2;0;0;0;0
2019;3;2019_3_277;277;Santos;0;0;4;1;0;0;0
