temporada_id;rodada_id;partida_id;clube_id;clube_nome;clube_gol_pro;clube_gol_contra;clube_ca;clube_adv_ca;clube_cv;clube_adv_cv;clube_mand
2022;2;2022_2_356;356;Fortaleza;1;2;5;5;0;0;0
2022;2;2022_2_373;373;Atlético-GO;0;4;4;1;0;0;0
2022;2;2022_2_263;263;Botafogo;3;1;4;1;0;1;0
2022;4;2022_4_275;275;Palmeiras;0;0;4;3;0;0;0
2022;4;2022_4_280;280;Bragantino;1;0;5;1;1;0;0
2022;4;2022_4_293;293;Athletico-PR;0;1;0;1;0;0;0
2022;4;2022_4_282;282;Atlético-MG;2;2;4;5;0;0;0
2022;4;2022_4_373;373;Atlético-GO;1;1;0;2;0;0;0
2022;4;2022_4_286;286;Juventude;1;1;5;2;0;0;0
2022;4;2022_4_356;356;Fortaleza;0;1;3;1;0;0;0
2022;4;2022_4_266;266;Fluminense;2;3;3;0;1;0;0
2022;4;2022_4_314;314;Avaí;0;0;4;2;0;0;0
2022;4;2022_4_277;277;Santos;1;2;4;2;0;0;0
2022;3;2022_3_276;276;São Paulo;1;1;2;5;0;0;0
2022;3;2022_3_262;262;Flamengo;0;1;2;4;0;0;0
2022;3;2022_3_264;264;Corinthians;0;3;2;1;0;0;0
2022;3;2022_3_285;285;Internacional;1;0;3;5;0;0;0
2022;3;2022_3_294;294;Coritiba;2;2;1;2;0;0;0
2022;3;2022_3_327;327;América-MG;0;3;0;2;0;0;0
2022;3;2022_3_1371;1371;Cuiabá;1;0;4;2;0;1;0
2022;3;2022_3_263;263;Botafogo;1;1;1;2;0;0;0
2022;3;2022_3_290;290;Goiás;2;3;5;5;0;1;0
2022;3;2022_3_366;366;Ceará;1;0;4;5;0;1;0
2022;5;2022_5_327;327;América-MG;2;1;4;4;1;0;0
2022;5;2022_5_366;366;Ceará;0;1;4;5;0;0;0
2022;5;2022_5_263;263;Botafogo;1;0;3;1;0;0;0
2022;5;2022_5_266;266;Fluminense;1;1;2;1;0;0;0
2022;5;2022_5_290;290;Goiás;1;0;3;4;1;0;0
2022;5;2022_5_264;264;Corinthians;1;0;2;1;0;0;0
2022;5;2022_5_1371;1371;Cuiabá;1;4;2;1;0;0;0
2022;5;2022_5_285;285;Internacional;1;1;5;5;0;0;0
2022;5;2022_5_276;276;São Paulo;1;1;3;2;0;0;0
2022;5;2022_5_294;294;Coritiba;1;2;3;3;0;0;0
2022;7;2022_7_282;282;Atlético-MG;1;1;2;3;0;1;0
2022;7;2022_7_294;294;Coritiba;0;2;1;4;2;0;0
2022;7;2022_7_290;290;Goiás;0;1;3;1;0;0;0
2022;7;2022_7_366;366;Ceará;0;0;5;1;1;0;0
2022;7;2022_7_275;275;Palmeiras;3;0;0;3;0;0;0
2022;7;2022_7_285;285;Internacional;1;1;7;2;0;2;0
2022;7;2022_7_263;263;Botafogo;1;1;1;2;0;0;0
2022;7;2022_7_276;276;São Paulo;1;1;3;2;0;0;0
2022;7;2022_7_266;266;Fluminense;1;0;1;1;0;0;0
2022;7;2022_7_314;314;Avaí;1;2;6;2;0;0;0
2022;6;2022_6_280;280;Bragantino;0;2;2;2;0;0;0
2022;6;2022_6_262;262;Flamengo;2;2;5;5;0;0;0
2022;6;2022_6_264;264;Corinthians;2;2;2;2;0;0;0
2022;6;2022_6_373;373;Atlético-GO;0;2;2;1;0;0;0
2022;6;2022_6_293;293;Athletico-PR;1;2;2;3;0;0;0
2022;6;2022_6_1371;1371;Cuiabá;1;2;1;2;1;0;0
2022;6;2022_6_327;327;América-MG;0;1;5;1;1;0;0
2022;6;2022_6_356;356;Fortaleza;1;3;1;3;1;0;0
2022;6;2022_6_286;286;Juventude;2;1;5;2;2;0;0
2022;6;2022_6_277;277;Santos;0;1;0;0;0;0;0
2022;8;2022_8_280;280;Bragantino;1;1;3;2;1;0;0
2022;8;2022_8_366;366;Ceará;2;2;5;3;0;1;0
2022;8;2022_8_286;286;Juventude;1;1;3;2;0;0;0
2022;8;2022_8_263;263;Botafogo;0;1;3;5;0;0;0
2022;8;2022_8_275;275;Palmeiras;1;0;1;5;0;0;0
2022;8;2022_8_293;293;Athletico-PR;1;0;0;5;0;0;0
2022;8;2022_8_327;327;América-MG;1;1;1;2;0;0;0
2022;8;2022_8_262;262;Flamengo;2;1;5;3;1;1;0
2022;8;2022_8_314;314;Avaí;1;2;2;3;1;0;0
2022;8;2022_8_373;373;Atlético-GO;1;1;2;1;0;0;0
2022;9;2022_9_1371;1371;Cuiabá;1;2;1;0;0;0;0
2022;9;2022_9_277;277;Santos;2;2;3;5;0;0;0
2022;9;2022_9_294;294;Coritiba;1;1;4;1;0;0;0
2022;9;2022_9_276;276;São Paulo;1;1;2;2;0;0;0
2022;9;2022_9_264;264;Corinthians;1;0;3;3;0;0;0
2022;9;2022_9_266;266;Fluminense;0;1;4;3;1;0;0
2022;9;2022_9_356;356;Fortaleza;2;1;4;3;0;0;0
2022;9;2022_9_282;282;Atlético-MG;0;0;3;1;0;0;0
2022;9;2022_9_285;285;Internacional;2;0;3;3;0;0;0
2022;9;2022_9_290;290;Goiás;2;1;2;2;0;0;0
2022;10;2022_10_264;264;Corinthians;0;1;2;1;0;1;0
2022;10;2022_10_366;366;Ceará;2;0;3;2;0;0;0
2022;10;2022_10_293;293;Athletico-PR;3;1;4;2;0;0;0
2022;10;2022_10_314;314;Avaí;1;2;4;1;1;0;0
2022;10;2022_10_262;262;Flamengo;0;1;4;1;0;1;0
2022;10;2022_10_282;282;Atlético-MG;3;5;3;3;0;0;0
2022;10;2022_10_285;285;Internacional;1;1;1;2;0;0;0
2022;10;2022_10_263;263;Botafogo;0;4;1;1;0;0;0
2022;10;2022_10_276;276;São Paulo;1;1;3;3;0;0;0
2022;10;2022_10_290;290;Goiás;1;1;2;1;0;0;0
2022;11;2022_11_286;286;Juventude;0;2;4;1;0;0;0
2022;11;2022_11_277;277;Santos;1;1;4;4;1;0;0
2022;11;2022_11_373;373;Atlético-GO;2;0;2;3;0;1;0
2022;11;2022_11_280;280;Bragantino;1;1;3;1;0;0;0
2022;11;2022_11_262;262;Flamengo;1;3;3;3;0;0;0
2022;11;2022_11_366;366;Ceará;1;1;2;6;1;0;0
2022;11;2022_11_327;327;América-MG;0;1;2;2;0;0;0
2022;11;2022_11_275;275;Palmeiras;2;0;2;1;0;1;0
2022;11;2022_11_293;293;Athletico-PR;0;0;3;1;0;0;0
2022;11;2022_11_314;314;Avaí;1;0;5;4;1;0;0
2022;12;2022_12_277;277;Santos;2;1;2;1;0;1;0
2022;12;2022_12_282;282;Atlético-MG;0;0;3;2;0;0;0
2022;12;2022_12_294;294;Coritiba;2;4;1;2;0;0;0
2022;12;2022_12_285;285;Internacional;2;1;3;4;0;0;0
2022;12;2022_12_1371;1371;Cuiabá;0;2;2;1;0;0;0
2022;12;2022_12_264;264;Corinthians;1;1;2;2;1;1;0
2022;12;2022_12_266;266;Fluminense;0;0;1;3;0;1;0
2022;12;2022_12_276;276;São Paulo;0;1;3;6;0;0;0
2022;12;2022_12_373;373;Atlético-GO;2;4;1;2;1;0;0
2022;12;2022_12_356;356;Fortaleza;2;3;3;1;0;0;0
2022;13;2022_13_366;366;Ceará;0;0;2;0;0;0;0
2022;13;2022_13_280;280;Bragantino;2;2;3;4;0;0;0
2022;13;2022_13_262;262;Flamengo;0;2;1;4;0;0;0
2022;13;2022_13_293;293;Athletico-PR;1;0;6;5;0;2;0
2022;13;2022_13_290;290;Goiás;0;1;4;1;0;0;0
2022;13;2022_13_263;263;Botafogo;3;2;6;5;2;2;0
2022;13;2022_13_327;327;América-MG;0;1;0;1;0;0;0
2022;13;2022_13_286;286;Juventude;1;3;4;3;1;0;0
2022;13;2022_13_314;314;Avaí;0;2;3;0;0;0;0
2022;13;2022_13_275;275;Palmeiras;2;1;1;3;0;0;0
2022;14;2022_14_294;294;Coritiba;0;3;4;2;0;0;0
2022;14;2022_14_280;280;Bragantino;2;4;1;4;0;0;0
2022;14;2022_14_327;327;América-MG;0;3;2;1;0;0;0
2022;14;2022_14_277;277;Santos;0;0;3;3;0;0;0
2022;14;2022_14_356;356;Fortaleza;2;3;5;0;0;0;0
2022;14;2022_14_275;275;Palmeiras;2;2;1;4;0;0;0
2022;14;2022_14_266;266;Fluminense;1;0;2;3;0;0;0
2022;14;2022_14_1371;1371;Cuiabá;0;1;4;3;1;0;0
2022;14;2022_14_373;373;Atlético-GO;1;1;2;2;0;0;0
2022;14;2022_14_286;286;Juventude;0;0;4;3;0;0;0
2022;15;2022_15_282;282;Atlético-MG;2;1;1;2;0;0;0
2022;15;2022_15_264;264;Corinthians;0;4;3;0;0;0;0
2022;15;2022_15_262;262;Flamengo;2;1;2;4;0;0;0
2022;15;2022_15_285;285;Internacional;1;1;3;4;1;0;0
2022;15;2022_15_293;293;Athletico-PR;2;0;2;1;0;1;0
2022;15;2022_15_1371;1371;Cuiabá;2;1;0;0;0;0;0
2022;15;2022_15_276;276;São Paulo;2;1;7;5;0;0;0
2022;15;2022_15_290;290;Goiás;0;1;2;2;0;0;0
2022;15;2022_15_356;356;Fortaleza;1;2;3;2;0;1;0
2022;15;2022_15_263;263;Botafogo;1;0;4;1;0;1;0
2022;16;2022_16_314;314;Avaí;0;4;3;1;0;0;0
2022;16;2022_16_366;366;Ceará;1;2;3;2;0;0;0
2022;16;2022_16_293;293;Athletico-PR;1;2;1;2;0;0;0
2022;16;2022_16_286;286;Juventude;2;2;2;1;0;0;0
2022;16;2022_16_262;262;Flamengo;0;1;4;2;0;0;0
2022;16;2022_16_373;373;Atlético-GO;0;1;4;5;0;0;0
2022;16;2022_16_275;275;Palmeiras;0;0;1;0;0;0;0
2022;16;2022_16_276;276;São Paulo;0;0;1;1;0;0;0
2022;16;2022_16_263;263;Botafogo;0;2;2;1;2;0;0
2022;16;2022_16_327;327;América-MG;0;1;5;0;0;0;0
2022;17;2022_17_285;285;Internacional;0;0;2;1;0;0;0
2022;17;2022_17_294;294;Coritiba;0;2;1;0;0;0;0
2022;17;2022_17_277;277;Santos;0;1;3;5;0;0;0
2022;17;2022_17_264;264;Corinthians;1;3;1;1;0;0;0
2022;17;2022_17_290;290;Goiás;0;0;3;2;0;0;0
2022;17;2022_17_266;266;Fluminense;2;2;2;4;0;0;0
2022;17;2022_17_282;282;Atlético-MG;1;0;3;4;0;0;0
2022;17;2022_17_356;356;Fortaleza;1;0;0;1;0;0;0
2022;17;2022_17_280;280;Bragantino;3;0;1;3;0;0;0
2022;17;2022_17_1371;1371;Cuiabá;0;1;1;3;0;0;0
2022;18;2022_18_314;314;Avaí;0;1;2;0;0;0;0
2022;18;2022_18_356;356;Fortaleza;1;2;3;4;0;0;0
2022;18;2022_18_266;266;Fluminense;3;2;0;2;0;0;0
2022;18;2022_18_373;373;Atlético-GO;1;4;0;3;0;0;0
2022;18;2022_18_286;286;Juventude;0;4;3;3;1;0;0
2022;18;2022_18_276;276;São Paulo;3;3;5;4;0;0;0
2022;18;2022_18_263;263;Botafogo;0;2;2;2;0;0;0
2022;18;2022_18_294;294;Coritiba;1;3;3;1;0;0;0
2022;18;2022_18_282;282;Atlético-MG;1;1;1;1;0;0;0
2022;18;2022_18_275;275;Palmeiras;1;0;3;5;0;0;0
2022;19;2022_19_290;290;Goiás;3;3;5;2;0;0;0
2022;19;2022_19_293;293;Athletico-PR;0;2;2;0;0;0;0
2022;19;2022_19_262;262;Flamengo;2;1;1;1;0;0;0
2022;19;2022_19_280;280;Bragantino;1;2;2;5;0;1;0
2022;19;2022_19_285;285;Internacional;1;2;1;0;0;0;0
2022;19;2022_19_366;366;Ceará;0;1;3;1;0;0;0
2022;19;2022_19_264;264;Corinthians;2;1;1;2;0;0;0
2022;19;2022_19_327;327;América-MG;1;0;1;0;0;0;0
2022;19;2022_19_277;277;Santos;0;0;4;4;0;0;0
2022;19;2022_19_1371;1371;Cuiabá;0;1;3;5;0;1;0
2022;20;2022_20_294;294;Coritiba;0;1;2;1;1;0;0
2022;20;2022_20_275;275;Palmeiras;2;1;3;3;0;1;0
2022;20;2022_20_263;263;Botafogo;0;1;0;0;0;0;0
2022;20;2022_20_373;373;Atlético-GO;1;4;7;0;1;0;0
2022;20;2022_20_276;276;São Paulo;0;1;4;3;0;0;0
2022;20;2022_20_282;282;Atlético-MG;0;3;1;1;0;0;0
2022;20;2022_20_356;356;Fortaleza;1;0;4;2;0;0;0
2022;20;2022_20_314;314;Avaí;1;3;0;1;0;0;0
2022;20;2022_20_286;286;Juventude;0;1;1;1;0;0;0
2022;20;2022_20_266;266;Fluminense;2;2;5;2;0;0;0
2022;21;2022_21_327;327;América-MG;1;0;2;1;0;0;0
2022;21;2022_21_366;366;Ceará;1;1;4;3;0;0;0
2022;21;2022_21_264;264;Corinthians;1;1;1;2;0;0;0
2022;21;2022_21_280;280;Bragantino;1;2;1;2;0;0;0
2022;21;2022_21_262;262;Flamengo;2;0;2;2;0;0;0
2022;21;2022_21_1371;1371;Cuiabá;0;1;1;2;0;0;0
2022;21;2022_21_290;290;Goiás;0;3;3;2;0;0;0
2022;21;2022_21_285;285;Internacional;0;3;5;1;0;1;0
2022;21;2022_21_293;293;Athletico-PR;3;2;2;1;0;0;0
2022;21;2022_21_277;277;Santos;2;1;3;3;0;0;0
2022;22;2022_22_314;314;Avaí;1;1;2;1;0;1;0
2022;22;2022_22_275;275;Palmeiras;1;0;2;2;0;0;0
2022;22;2022_22_286;286;Juventude;0;1;5;4;1;0;0
2022;22;2022_22_373;373;Atlético-GO;0;0;3;1;0;1;0
2022;22;2022_22_282;282;Atlético-MG;1;0;0;3;0;0;0
2022;22;2022_22_356;356;Fortaleza;1;0;4;3;0;0;0
2022;22;2022_22_293;293;Athletico-PR;0;5;2;3;0;0;0
2022;22;2022_22_280;280;Bragantino;0;3;0;1;0;0;0
2022;22;2022_22_277;277;Santos;0;1;0;1;0;0;0
2022;22;2022_22_266;266;Fluminense;0;3;1;1;0;0;0
2022;23;2022_23_290;290;Goiás;1;0;0;0;0;0;0
2022;23;2022_23_294;294;Coritiba;2;5;2;1;0;0;0
2022;23;2022_23_263;263;Botafogo;2;2;2;2;0;0;0
2022;23;2022_23_262;262;Flamengo;1;1;2;0;0;0;0
2022;23;2022_23_327;327;América-MG;1;1;0;0;0;0;0
2022;23;2022_23_1371;1371;Cuiabá;1;1;2;2;0;1;0
2022;23;2022_23_264;264;Corinthians;0;1;2;1;0;0;0
2022;23;2022_23_366;366;Ceará;1;1;4;3;0;0;0
2022;23;2022_23_276;276;São Paulo;0;1;2;4;0;0;0
2022;23;2022_23_285;285;Internacional;1;0;1;5;0;0;0
2022;24;2022_24_373;373;Atlético-GO;1;2;2;2;1;1;0
2022;24;2022_24_314;314;Avaí;0;1;3;4;0;0;0
2022;24;2022_24_275;275;Palmeiras;1;1;3;3;0;0;0
2022;24;2022_24_293;293;Athletico-PR;0;0;1;0;0;0;0
2022;24;2022_24_356;356;Fortaleza;1;0;2;2;0;0;0
2022;24;2022_24_282;282;Atlético-MG;1;1;4;4;0;0;0
2022;24;2022_24_262;262;Flamengo;1;0;2;3;0;0;0
2022;24;2022_24_277;277;Santos;0;0;0;0;0;0;0
2022;24;2022_24_286;286;Juventude;0;4;3;0;0;0;0
2022;24;2022_24_280;280;Bragantino;0;1;1;1;0;0;0
2022;25;2022_25_314;314;Avaí;1;1;6;6;0;0;0
2022;25;2022_25_275;275;Palmeiras;2;2;4;4;0;0;0
2022;25;2022_25_266;266;Fluminense;0;1;0;2;0;0;0
2022;25;2022_25_294;294;Coritiba;0;2;3;2;0;0;0
2022;25;2022_25_366;366;Ceará;1;1;6;4;1;1;0
2022;25;2022_25_285;285;Internacional;2;2;2;2;0;0;0
2022;25;2022_25_263;263;Botafogo;3;1;2;1;0;0;0
2022;25;2022_25_282;282;Atlético-MG;2;0;2;1;0;0;0
2022;25;2022_25_276;276;São Paulo;1;1;2;3;1;0;0
2022;25;2022_25_290;290;Goiás;2;1;2;1;0;0;0
2022;26;2022_26_280;280;Bragantino;1;1;2;1;0;0;0
2022;26;2022_26_1371;1371;Cuiabá;0;1;3;1;0;0;0
2022;26;2022_26_277;277;Santos;1;2;3;4;0;0;0
2022;26;2022_26_356;356;Fortaleza;1;2;2;1;0;0;0
2022;26;2022_26_286;286;Juventude;1;2;3;0;0;0;0
2022;26;2022_26_293;293;Athletico-PR;1;1;4;3;1;0;0
2022;26;2022_26_327;327;América-MG;0;0;5;1;0;0;0
2022;26;2022_26_264;264;Corinthians;1;1;1;3;0;0;0
2022;26;2022_26_373;373;Atlético-GO;0;2;3;6;1;0;0
2022;26;2022_26_262;262;Flamengo;1;1;1;3;0;0;0
2022;27;2022_27_282;282;Atlético-MG;0;1;3;4;0;0;0
2022;27;2022_27_294;294;Coritiba;0;2;4;2;0;0;0
2022;27;2022_27_290;290;Goiás;1;1;5;0;0;0;0
2022;27;2022_27_266;266;Fluminense;2;1;5;1;3;2;0
2022;27;2022_27_276;276;São Paulo;2;0;2;5;0;2;0
2022;27;2022_27_264;264;Corinthians;0;1;3;1;0;0;0
2022;27;2022_27_356;356;Fortaleza;1;1;3;2;0;0;0
2022;27;2022_27_277;277;Santos;0;1;4;3;0;1;0
2022;27;2022_27_1371;1371;Cuiabá;2;2;2;3;1;0;0
2022;27;2022_27_285;285;Internacional;2;1;2;3;0;0;0
2022;28;2022_28_314;314;Avaí;0;4;4;2;0;0;0
2022;28;2022_28_293;293;Athletico-PR;0;2;3;3;0;0;0
2022;28;2022_28_366;366;Ceará;0;1;4;2;0;0;0
2022;28;2022_28_373;373;Atlético-GO;1;2;3;0;0;0;0
2022;28;2022_28_286;286;Juventude;0;4;1;1;0;0;0
2022;28;2022_28_262;262;Flamengo;2;3;5;2;0;0;0
2022;28;2022_28_327;327;América-MG;1;2;6;1;0;0;0
2022;28;2022_28_280;280;Bragantino;0;0;2;1;0;0;0
2022;28;2022_28_275;275;Palmeiras;1;0;3;3;0;0;0
2022;28;2022_28_263;263;Botafogo;1;0;4;4;0;0;0
2022;29;2022_29_266;266;Fluminense;0;2;3;2;1;0;0
2022;29;2022_29_277;277;Santos;0;1;4;1;0;0;0
2022;29;2022_29_327;327;América-MG;2;1;4;3;0;0;0
2022;29;2022_29_373;373;Atlético-GO;2;1;4;2;0;0;0
2022;29;2022_29_286;286;Juventude;0;2;5;3;0;0;0
2022;29;2022_29_280;280;Bragantino;1;4;0;1;1;0;0
2022;29;2022_29_356;356;Fortaleza;1;0;2;3;0;0;0
2022;29;2022_29_1371;1371;Cuiabá;0;2;0;1;0;0;0
2022;29;2022_29_275;275;Palmeiras;3;1;2;4;1;0;0
2022;29;2022_29_294;294;Coritiba;1;3;6;2;0;0;0
2022;30;2022_30_264;264;Corinthians;2;2;2;1;0;0;0
2022;30;2022_30_266;266;Fluminense;2;3;0;4;0;0;0
2022;30;2022_30_290;290;Goiás;1;1;4;4;0;1;0
2022;30;2022_30_1371;1371;Cuiabá;1;2;3;2;0;0;0
2022;30;2022_30_356;356;Fortaleza;1;1;1;2;0;0;0
2022;30;2022_30_285;285;Internacional;0;0;2;3;0;0;0
2022;30;2022_30_282;282;Atlético-MG;2;1;4;2;0;1;0
2022;30;2022_30_294;294;Coritiba;0;4;2;1;0;0;0
2022;30;2022_30_276;276;São Paulo;2;1;4;2;0;0;0
2022;30;2022_30_263;263;Botafogo;2;1;4;2;0;0;0
2022;31;2022_31_262;262;Flamengo;2;1;2;2;0;0;0
2022;31;2022_31_293;293;Athletico-PR;1;2;0;1;0;0;0
2022;31;2022_31_290;290;Goiás;2;4;7;1;0;0;0
2022;31;2022_31_263;263;Botafogo;1;0;2;3;0;1;0
2022;31;2022_31_314;314;Avaí;0;2;1;1;0;0;0
2022;31;2022_31_280;280;Bragantino;1;2;3;0;0;1;0
2022;31;2022_31_366;366;Ceará;0;0;5;3;0;0;0
2022;31;2022_31_327;327;América-MG;2;0;3;1;0;0;0
2022;31;2022_31_275;275;Palmeiras;1;1;2;4;0;0;0
2022;31;2022_31_286;286;Juventude;1;4;0;2;0;0;0
2022;32;2022_32_282;282;Atlético-MG;0;1;0;4;0;0;0
2022;32;2022_32_356;356;Fortaleza;2;1;3;1;1;0;0
2022;32;2022_32_1371;1371;Cuiabá;1;1;5;4;1;0;0
2022;32;2022_32_276;276;São Paulo;0;0;3;3;2;0;0
2022;32;2022_32_373;373;Atlético-GO;1;1;1;2;0;0;0
2022;32;2022_32_285;285;Internacional;1;0;5;3;0;0;0
2022;32;2022_32_266;266;Fluminense;3;0;0;2;0;0;0
2022;32;2022_32_294;294;Coritiba;0;1;2;3;0;0;0
2022;32;2022_32_277;277;Santos;2;0;4;3;0;1;0
2022;32;2022_32_264;264;Corinthians;0;0;3;2;0;0;0
2022;33;2022_33_293;293;Athletico-PR;2;4;3;0;0;0;0
2022;33;2022_33_262;262;Flamengo;2;1;1;1;0;0;0
2022;33;2022_33_264;264;Corinthians;1;0;4;2;1;1;0
2022;33;2022_33_314;314;Avaí;0;3;2;2;0;0;0
2022;33;2022_33_263;263;Botafogo;2;2;2;3;0;0;0
2022;33;2022_33_276;276;São Paulo;2;1;2;2;0;0;0
2022;33;2022_33_285;285;Internacional;1;1;1;3;0;0;0
2022;33;2022_33_366;366;Ceará;0;1;2;3;0;0;0
2022;33;2022_33_290;290;Goiás;2;1;4;3;0;0;0
2022;33;2022_33_282;282;Atlético-MG;0;0;1;4;0;0;0
2022;34;2022_34_277;277;Santos;2;3;4;3;0;0;0
2022;34;2022_34_275;275;Palmeiras;3;1;5;3;0;1;0
2022;34;2022_34_280;280;Bragantino;1;2;4;1;0;0;0
2022;34;2022_34_266;266;Fluminense;2;0;3;2;0;0;0
2022;34;2022_34_366;366;Ceará;1;2;2;0;0;0;0
2022;34;2022_34_327;327;América-MG;2;2;3;2;0;0;0
2022;34;2022_34_294;294;Coritiba;1;3;1;1;1;0;0
2022;34;2022_34_373;373;Atlético-GO;1;2;4;2;1;0;0
2022;34;2022_34_286;286;Juventude;0;1;1;2;0;0;0
2022;34;2022_34_314;314;Avaí;0;1;1;1;0;0;0
2022;35;2022_35_266;266;Fluminense;1;0;2;2;0;1;0
2022;35;2022_35_1371;1371;Cuiabá;2;0;1;1;0;0;0
2022;35;2022_35_282;282;Atlético-MG;2;2;5;3;0;0;0
2022;35;2022_35_290;290;Goiás;2;3;1;2;0;0;0
2022;35;2022_35_285;285;Internacional;0;1;0;0;0;0;0
2022;35;2022_35_294;294;Coritiba;1;0;4;3;0;0;0
2022;35;2022_35_280;280;Bragantino;2;1;1;2;0;0;0
2022;35;2022_35_277;277;Santos;3;2;2;3;0;0;0
2022;35;2022_35_356;356;Fortaleza;0;4;1;3;0;0;0
2022;35;2022_35_264;264;Corinthians;2;1;1;0;0;0;0
2022;36;2022_36_314;314;Avaí;1;1;0;3;0;0;0
2022;36;2022_36_276;276;São Paulo;1;3;1;1;1;0;0
2022;36;2022_36_327;327;América-MG;4;1;2;6;0;0;0
2022;36;2022_36_286;286;Juventude;0;1;6;4;0;0;0
2022;36;2022_36_366;366;Ceará;0;1;4;4;0;0;0
2022;36;2022_36_293;293;Athletico-PR;0;2;1;0;1;0;0
2022;36;2022_36_373;373;Atlético-GO;1;1;5;2;1;0;0
2022;36;2022_36_262;262;Flamengo;0;1;3;5;0;0;0
2022;36;2022_36_275;275;Palmeiras;1;1;0;2;0;0;0
2022;36;2022_36_263;263;Botafogo;2;0;5;2;0;0;0
2022;37;2022_37_285;285;Internacional;1;0;5;4;0;0;0
2022;37;2022_37_264;264;Corinthians;2;2;5;4;1;0;0
2022;37;2022_37_290;290;Goiás;0;3;2;3;2;0;0
2022;37;2022_37_366;366;Ceará;0;2;5;4;0;0;0
2022;37;2022_37_280;280;Bragantino;0;6;4;1;0;0;0
2022;37;2022_37_262;262;Flamengo;2;2;3;7;0;0;0
2022;37;2022_37_327;327;América-MG;1;2;2;4;0;0;0
2022;37;2022_37_293;293;Athletico-PR;1;1;0;1;0;0;0
2022;37;2022_37_277;277;Santos;0;3;4;2;1;0;0
2022;37;2022_37_1371;1371;Cuiabá;0;3;4;1;0;0;0
2022;38;2022_38_314;314;Avaí;2;1;1;0;0;0;0
2022;38;2022_38_263;263;Botafogo;0;3;1;1;0;0;0
2022;38;2022_38_286;286;Juventude;1;4;4;4;0;0;0
2022;38;2022_38_373;373;Atlético-GO;1;1;2;3;1;0;0
2022;38;2022_38_356;356;Fortaleza;2;0;3;1;0;0;0
2022;38;2022_38_294;294;Coritiba;1;2;4;1;1;0;0
2022;38;2022_38_266;266;Fluminense;1;0;2;3;0;0;0
2022;38;2022_38_282;282;Atlético-MG;1;0;6;3;0;0;0
2022;38;2022_38_275;275;Palmeiras;0;3;3;2;0;0;0
2022;38;2022_38_276;276;São Paulo;4;0;1;2;0;0;0
