temporada_id;rodada_id;clube_id;atleta_id;atleta_pontos;atleta_media;atleta_preco;atleta_preco_variacao;DS;FC;GC;CA;CV;SG;DP;GS;FS;A;FT;FD;FF;G;I;PP;PS;DE;V;clube_gol_pro;clube_col_con;clube_part_res;clube_mand;clube_res_rod_ant
2016;19;266;36650;0;1,94;5,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;9
2016;20;266;36650;0;1,94;5,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;7
2016;21;266;36650;0;1,94;5,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;13
2016;22;266;36650;0;1,94;5,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;3
2016;23;266;36650;1,2;1,88;5,43;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;9
2016;24;266;36650;15,5;2,85;5,43;2,68;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;4;2;3;1;10
2016;25;266;36650;-0,8;2,61;5,43;-2,6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;2
2016;26;266;36650;0;2,61;5,51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;12
2016;27;266;36650;4,9;2,75;6,51;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;3;0;6
2016;28;266;36650;0;2,59;5,66;-0,85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;3;1;7
2016;29;266;36650;0;2,59;5,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;7
2016;30;266;36650;1,7;2,54;5,82;0,16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;12
2016;31;266;36650;0;2,54;5,82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;6
2016;32;266;36650;1,5;2,49;5,88;0,06;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;1;0;6
2016;33;266;36650;0;2,37;5,61;-0,27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;4
2016;34;266;36650;0;2,26;5,53;-0,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;3
2016;35;266;36650;0;2,26;5,53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;8
2016;36;266;36650;1;2,26;5,65;0,12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;4
2016;37;266;36650;0;2,26;5,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6
2016;38;266;36650;0;2,26;5,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;8
2016;19;285;36856;0;0;9,27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;5
2016;20;285;36856;0;0,86;9,27;-1,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;7
2016;21;285;36856;0;1,25;9,27;-0,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;7
2016;22;285;36856;0;1,34;7,73;-0,11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;6
2016;23;285;36856;0;1,38;7,64;-0,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;1;9
2016;24;285;36856;0;1,58;7,79;0,15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;4
2016;25;285;36856;0;1,58;8;0,21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;6
2016;26;285;36856;0;1,49;8;-0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5
2016;27;285;36856;0;1,42;8;0,17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;6
2016;28;285;36856;0;1,42;8,26;0,79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;12
2016;29;285;36856;0;1,42;8,52;0,26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;13
2016;30;285;36856;0;2,13;8,52;-0,51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;10
2016;31;285;36856;0;2,28;8,52;0,46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;1;6
2016;32;285;36856;0;2,29;8,35;-0,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;11
2016;33;285;36856;0;2,23;8,18;-0,17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;6
2016;34;285;36856;0;2,14;7,99;-0,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6
2016;0;262;36934;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;1;262;36934;0;6,65;12,98;1,98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;3
2016;2;262;36934;0;5,47;12,98;1,98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2016;0;292;36940;0;0;12,98;1,98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;1;292;36940;0;1,91;6,32;-0,68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2016;2;292;36940;0;1,91;6,39;0,07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;4
2016;3;292;36940;0;1,82;6,24;-0,15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4
2016;4;292;36940;0;1,64;6,24;-0,21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;7
2016;5;292;36940;0;2,52;6,24;1,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;9
2016;6;292;36940;0;2,52;7,78;0,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;1;1;7
2016;7;292;36940;0;2,82;7,18;-0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;8
2016;8;292;36940;0;2,67;7,19;0,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4
2016;9;292;36940;0;2,94;7,97;0,78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;1;6
2016;10;292;36940;0;2,94;7,76;-0,21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;8
2016;11;292;36940;0;3,24;8,57;0,81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;3;1;7
2016;12;292;36940;0;3,17;7,98;-0,59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;6
2016;13;292;36940;0;2,95;7,98;-0,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;1;5
2016;14;292;36940;0;2,95;7,98;0,07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;4
2016;15;292;36940;0;2,95;8,82;1,15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;3;1;4
2016;16;292;36940;0;2,95;8,82;-0,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;0;7
2016;17;292;36940;0;3,18;8,82;0,51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;1;4
2016;18;292;36940;0;3,18;8,82;-0,71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;8
2016;19;292;36940;0;3,18;8,82;0,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;3
2016;20;292;36940;0;3,18;8,77;0,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;8
