temporada_id;rodada_id;clube_id;partida_id;atleta_id;posicao_id;status_id;atleta_preco;atleta_var;atleta_jogos;SC_G;SC_DP;SC_SG;SC_A;SC_FT;SC_FD;SC_DS;SC_PS;SC_DE;SC_V;SC_FF;SC_FS;SC_PP;SC_GC;SC_CV;SC_CA;SC_GS;SC_PC;SC_FC;SC_I;atleta_pt_acum;atleta_pt_med;clube_mand;clube_gol_pro;clube_gol_cont;clube_gol_marc;clube_gol_sof;clube_rod_pt;clube_pt;clube_saldo;clube_pos;clube_pt_5_rod;adv_gol_marc;adv_gol_sof;adv_rod_pt;adv_pt;adv_saldo;adv_pos;adv_pt_5_rod;atleta_pontos
2021;21;356;202121356;50353;3;7;8,28;-0,63;18;0;0;0;0;0;0;1,2;0;0;0;0;1;0;0;0;0;0;0;-1,2;0;-0,4;-0,02;0;0;1;29;23;0;33;29;5;2;25;23;0;33;29;5;2;1
2021;22;356;202122356;50353;3;7;8,42;0,14;19;0;0;0;0;0;0;1,2;0;0;0;0;1;0;0;0;0;0;0;-0,3;0;-0,4;-0,02;0;1;0;30;23;3;36;30;4;4;8;23;3;36;30;4;4;1,9
2021;23;356;202123356;50353;3;7;9,06;0,64;20;0;0;5;0;0;0;1,2;0;0;0;0;0;0;0;0;0;0;0;-0,3;0;-0,4;-0,02;1;0;3;30;26;0;36;30;4;3;20;26;0;36;30;4;3;5,9
2021;24;356;202124356;50353;3;7;8,49;-0,57;21;0;0;0;0;0;1,2;0;0;0;0;0;1;0;0;0;0;0;0;-0,6;0;-0,4;-0,02;0;2;0;32;26;3;39;32;4;6;24;26;3;39;32;4;6;1,6
2021;25;356;202125356;50353;3;7;10,54;2,05;22;8;0;5;0;0;0;1,2;0;0;0;0;0,5;0;0;0;0;0;0;-0,6;0;-0,4;-0,02;1;0;3;32;29;0;39;32;5;6;49;29;0;39;32;5;6;14,1
2021;26;356;202126356;50353;3;7;9,1;-1,44;23;0;0;0;0;0;0;3,6;0;0;0;0;1;0;0;0;0;0;0;0;0;-0,4;-0,02;1;1;0;33;29;3;42;33;5;9;23;29;3;42;33;5;9;4,6
2021;27;356;202127356;50353;3;7;10,04;0,94;24;0;0;5;0;0;0;2,4;0;0;0;0,8;1,5;0;0;0;0;0;0;-0,6;0;-0,4;-0,02;0;2;1;35;30;3;45;35;4;9;24;30;3;45;35;4;9;9,1
2021;28;356;202128356;50353;3;7;10,04;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,4;-0,02;1;3;0;38;30;3;48;38;4;12;34;30;3;48;38;4;12;0
2021;29;356;202129356;50353;3;7;10,05;0,01;25;0;0;5;0;0;0;3,6;0;0;0;0;1;0;0;0;0;0;0;-0,3;0;-0,4;-0,02;0;1;2;39;32;0;48;39;4;9;29;32;0;48;39;4;9;9,3
2021;30;356;202130356;50353;3;3;9,29;-0,76;26;0;0;0;0;0;0;7,2;0;0;0;0;0,5;0;0;0;-1;0;0;-0,3;0;-0,4;-0,02;0;0;1;39;33;0;48;39;4;9;32;33;0;48;39;4;9;6,4
2021;31;356;202131356;50353;3;7;9,29;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,4;-0,02;1;1;1;40;34;1;49;40;4;7;24;34;1;49;40;4;7;0
2021;32;356;202132356;50353;3;7;10,1;0,81;27;0;0;0;0;0;0;8,4;0;0;0;0,8;0,5;0;0;0;0;0;0;-0,6;0;-0,4;-0,01;0;0;3;40;37;0;49;40;6;4;47;37;0;49;40;6;4;9,1
2021;33;356;202133356;50353;3;7;8,8;-1,3;28;0;0;0;0;0;0;1,2;0;0;0;0;0,5;0;0;0;0;0;-1;-0,3;0;-0,4;-0,01;1;0;4;40;41;0;49;40;6;1;35;41;0;49;40;6;1;0,4
2021;34;356;202134356;50353;3;7;8,54;-0,26;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,3;0;-0,4;-0,01;1;1;0;41;41;3;52;41;6;4;52;41;3;52;41;6;4;-0,3
2021;35;356;202135356;50353;3;7;10,03;1,49;30;0;0;5;0;0;0;3,6;0;0;0;0;0,5;0;0;0;0;0;0;0;0;-0,4;-0,01;0;0;2;41;43;0;52;41;6;4;32;43;0;52;41;6;4;9,1
2021;36;356;202136356;50353;3;6;8,92;-1,11;31;0;0;0;0;0;0;1,2;0;0;0;0;0;0;0;0;0;0;0;-0,6;0;-0,4;-0,01;1;1;0;42;43;3;55;42;5;6;34;43;3;55;42;5;6;0,6
2021;37;356;202137356;50353;3;7;8,92;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,4;-0,01;0;0;1;42;44;0;55;42;5;6;33;44;0;55;42;5;6;0
2021;38;356;202138356;50353;3;7;9,4;0,48;32;0;0;0;0;0;0;3,6;0;0;0;1,6;0,5;0;0;0;0;0;0;-0,6;0;-0,4;-0,01;1;2;1;44;45;3;58;44;4;9;42;45;3;58;44;4;9;5,1
2021;1;315;20211315;50427;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;3;0;0;0;19;0;3;3;0;0;0;19;0;0
2021;2;315;20212315;50427;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;6;0;0;1;19;0;3;6;0;0;1;19;0;0
2021;3;315;20213315;50427;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;6;1;1;1;18;1;4;6;1;1;1;18;1;0
2021;4;315;20214315;50427;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;7;1;2;2;16;2;1;7;1;2;2;16;2;0
2021;5;315;20215315;50427;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;8;1;3;3;18;3;5;8;1;3;3;18;3;0
2021;6;315;20216315;50427;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;4;10;0;3;4;18;3;7;10;0;3;4;18;3;0
2021;7;315;20217315;50427;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;6;12;1;4;6;18;4;12;12;1;4;6;18;4;0
2021;8;315;20218315;50427;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;8;15;0;4;8;20;3;13;15;0;4;8;20;3;0
2021;9;315;20219315;50427;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;8;17;0;4;8;20;2;17;17;0;4;8;20;2;0
2021;10;315;202110315;50427;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;8;18;0;4;8;20;1;8;18;0;4;8;20;1;0
2021;11;315;202111315;50427;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;9;20;0;4;9;20;1;16;20;0;4;9;20;1;0
2021;12;315;202112315;50427;3;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;11;23;0;4;11;20;0;12;23;0;4;11;20;0;0
2021;13;315;202113315;50427;3;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;24;0;4;11;20;0;9;24;0;4;11;20;0;0
2021;14;315;202114315;50427;3;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;11;25;0;4;11;20;0;16;25;0;4;11;20;0;0
2021;15;315;202115315;50427;3;7;2,02;-0,98;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,6;0;0;0;0;1;2;12;27;0;4;12;20;0;11;27;0;4;12;20;0;-0,6
2021;16;315;202116315;50427;3;7;2,26;0,24;2;0;0;0;0;0;0;1,2;0;0;0;0;0,5;0;0;0;0;0;0;-0,6;0;0;0;1;1;1;13;28;1;5;13;20;1;13;28;1;5;13;20;1;1,1
2021;17;315;202117315;50427;3;3;0,92;-1,34;3;0;0;0;0;0;0;2,4;0;0;0;0;0;0;0;-3;-1;0;0;-0,9;0;0;0;0;1;1;14;29;1;6;14;20;2;15;29;1;6;14;20;2;-2,5
2021;18;315;202118315;50427;3;6;0,92;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;29;1;7;14;20;3;8;29;1;7;14;20;3;0
2021;19;315;202119315;50427;3;7;2,71;1,79;4;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;15;31;0;7;15;20;3;18;31;0;7;15;20;3;5
2021;20;315;202120315;50427;3;7;1,92;-0,79;5;0;0;0;0;0;0;1,2;0;0;0;0;0,5;0;0;0;0;0;0;-0,9;0;0;0;0;2;1;17;32;3;10;17;20;6;31;32;3;10;17;20;6;0,8
2021;21;315;202121315;50427;3;7;1,91;-0,01;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;17;34;0;10;17;20;5;34;34;0;10;17;20;5;0
2021;22;315;202122315;50427;3;7;1,74;-0,17;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,3;0;0;0;0;0;1;17;35;0;10;17;20;4;21;35;0;10;17;20;4;-0,3
2021;23;315;202123315;50427;3;7;2,15;0,41;8;0;0;0;0;0;0;1,2;0;0;0;0,8;0,5;0;0;0;0;0;0;-0,3;0;0;0;1;1;1;18;36;1;11;18;20;4;19;36;1;11;18;20;4;2,2
2021;24;315;202124315;50427;3;5;1,89;-0,26;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;20;38;1;12;20;20;5;37;38;1;12;20;20;5;0
2021;25;315;202125315;50427;3;5;1,89;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;22;43;0;12;22;20;2;32;43;0;12;22;20;2;0
2021;26;315;202126315;50427;3;5;1,89;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;23;44;1;13;23;20;3;34;44;1;13;23;20;3;0
2021;27;315;202127315;50427;3;5;1,89;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;24;46;0;13;24;20;3;35;46;0;13;24;20;3;0
2021;28;315;202128315;50427;3;5;1,89;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;24;49;0;13;24;20;2;32;49;0;13;24;20;2;0
2021;29;315;202129315;50427;3;5;1,89;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;24;50;0;13;24;20;1;31;50;0;13;24;20;1;0
2021;30;315;202130315;50427;3;5;1,89;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;26;52;1;14;26;20;2;56;52;1;14;26;20;2;0
2021;31;315;202131315;50427;3;5;1,89;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;52;1;15;26;20;2;28;52;1;15;26;20;2;0
2021;32;315;202132315;50427;3;6;1,89;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;26;54;0;15;26;20;2;32;54;0;15;26;20;2;0
2021;33;315;202133315;50427;3;2;1,89;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;26;56;0;15;26;20;2;30;56;0;15;26;20;2;0
2021;34;315;202134315;50427;3;6;1,89;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;27;59;0;15;27;20;2;35;59;0;15;27;20;2;0
2021;35;315;202135315;50427;3;6;1,89;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;27;62;0;15;27;20;1;38;62;0;15;27;20;1;0
2021;36;315;202136315;50427;3;6;1,89;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;27;63;0;15;27;20;0;29;63;0;15;27;20;0;0
2021;37;315;202137315;50427;3;6;1,89;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;27;64;0;15;27;20;0;23;64;0;15;27;20;0;0
2021;38;315;202138315;50427;3;6;1,89;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;27;67;0;15;27;20;0;38;67;0;15;27;20;0;0
2021;1;327;20211327;50645;2;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;20;0;1;1;0;0;0;20;0;0
2021;2;327;20212327;50645;2;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;20;0;1;2;0;0;0;20;0;0
2021;3;327;20213327;50645;2;6;3,79;-1,21;1;0;0;0;0;0;0;1,2;0;0;0;0;0,5;0;0;0;0;0;0;-0,3;0;0;0;0;0;2;0;4;0;0;0;20;0;5;4;0;0;0;20;0;1,4
2021;4;327;20214327;50645;2;6;3,35;-0,44;2;0;0;0;0;0;0;1,2;0;0;0;0;0;0;0;0;0;0;0;-0,3;0;0;0;1;0;0;0;4;1;1;0;20;1;4;4;1;1;0;20;1;0,9
2021;5;327;20215327;50645;2;6;3,35;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;6;0;1;1;20;1;9;6;0;1;1;20;1;0
2021;6;327;20216327;50645;2;2;2,87;-0,48;3;0;0;0;0;0;0;1,2;0;0;0;0;0;0;0;0;0;0;0;-0,3;0;0;0;1;1;1;2;7;1;2;2;20;2;4;7;1;2;2;20;2;0,9
2021;7;327;20217327;50645;2;7;3,17;0,3;4;0;0;0;0;0;0;3,6;0;0;0;0;0,5;0;0;0;0;0;0;-0,3;0;0;0;1;1;1;3;8;1;3;3;20;3;8;8;1;3;3;20;3;3,8
2021;8;327;20218327;50645;2;7;2,52;-0,65;5;0;0;0;0;0;0;2,4;0;0;0;0;0,5;0;0;0;-1;0;0;0;0;0;0;0;4;3;7;11;3;6;7;16;6;15;11;3;6;7;16;6;1,9
2021;9;327;20219327;50645;2;7;3,25;0,73;6;0;0;0;0;0;0;3,6;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;1;2;0;9;11;3;9;9;15;8;9;11;3;9;9;15;8;4,1
2021;10;327;202110327;50645;2;7;3,5;0,25;7;0;0;5;0;0;0;2,4;0;0;0;0;0;0;0;0;-1;0;0;-0,6;0;0;0;0;0;4;9;15;0;9;9;15;8;18;15;0;9;9;15;8;5,8
2021;11;327;202111327;50645;2;7;3,47;-0,03;8;0;0;0;0;0;0;3,6;0;0;0;0,8;0,5;0;0;0;0;0;0;-0,6;0;0;0;1;0;1;9;16;0;9;9;17;7;14;16;0;9;9;17;7;4,3
2021;12;327;202112327;50645;2;7;3,45;-0,02;9;0;0;0;0;0;1,2;4,8;0;0;0;0;0,5;0;0;0;0;0;0;-0,9;0;0;0;1;0;1;9;17;0;9;9;19;6;7;17;0;9;9;19;6;5,6
2021;13;327;202113327;50645;2;2;3,38;-0,07;10;0;0;0;0;0;0;2,4;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;1;1;10;18;1;10;10;19;4;9;18;1;10;10;19;4;2,9
2021;14;327;202114327;50645;2;6;3,38;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;11;19;1;11;11;18;2;12;19;1;11;11;18;2;0
2021;15;327;202115327;50645;2;6;3,38;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;12;19;3;14;12;18;5;11;19;3;14;12;18;5;0
2021;16;327;202116327;50645;2;6;3,38;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;13;20;1;15;13;17;6;13;20;1;15;13;17;6;0
2021;17;327;202117327;50645;2;5;3,38;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;13;22;0;15;13;18;6;28;22;0;15;13;18;6;0
2021;18;327;202118327;50645;2;5;3,38;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;15;22;3;18;15;17;8;19;22;3;18;15;17;8;0
2021;19;327;202119327;50645;2;5;3,38;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;22;1;19;15;17;8;15;22;1;19;15;17;8;0
2021;20;327;202120327;50645;2;5;3,38;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;17;22;3;22;17;17;8;25;22;3;22;17;17;8;0
2021;21;327;202121327;50645;2;5;3,38;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;18;23;1;23;18;18;8;20;23;1;23;18;18;8;0
2021;22;327;202122327;50645;2;5;3,38;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;19;24;1;24;19;16;9;42;24;1;24;19;16;9;0
2021;23;327;202123327;50645;2;5;3,38;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;21;24;3;27;21;16;9;23;24;3;27;21;16;9;0
2021;24;327;202124327;50645;2;5;3,38;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;23;25;3;30;23;11;11;37;25;3;30;23;11;11;0
2021;25;327;202125327;50645;2;5;3,38;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;24;26;1;31;24;12;9;24;26;1;31;24;12;9;0
2021;26;327;202126327;50645;2;5;3,38;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;25;29;0;31;25;12;8;35;29;0;31;25;12;8;0
2021;27;327;202127327;50645;2;5;3,38;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;25;29;1;32;25;15;8;29;29;1;32;25;15;8;0
2021;28;327;202128327;50645;2;5;3,38;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;27;29;3;35;27;11;8;25;29;3;35;27;11;8;0
2021;29;327;202129327;50645;2;5;3,38;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;29;30;3;38;29;9;8;39;30;3;38;29;9;8;0
2021;30;327;202130327;50645;2;5;3,38;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;29;31;0;38;29;11;7;47;31;0;38;29;11;7;0
2021;31;327;202131327;50645;2;5;3,38;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;32;33;3;41;32;10;10;19;33;3;41;32;10;10;0
2021;32;327;202132327;50645;2;5;3,38;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;35;34;3;44;35;9;12;29;34;3;44;35;9;12;0
2021;33;327;202133327;50645;2;5;3,38;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;35;34;1;45;35;9;10;25;34;1;45;35;9;10;0
2021;34;327;202134327;50645;2;5;3,38;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;35;36;0;45;35;10;7;33;36;0;45;35;10;7;0
2021;35;327;202135327;50645;2;5;3,38;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;38;36;3;48;38;9;10;27;36;3;48;38;9;10;0
2021;36;327;202136327;50645;2;5;3,38;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;39;37;1;49;39;8;8;51;37;1;49;39;8;8;0
2021;37;327;202137327;50645;2;5;3,38;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;37;1;50;39;8;6;39;37;1;50;39;8;6;0
2021;38;327;202138327;50645;2;5;3,38;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;41;37;3;53;41;8;8;31;37;3;53;41;8;8;0
2021;1;1371;202111371;51413;1;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;1;2;11;1;2;2;1;1;2;11;1;0
2021;2;1371;202121371;51413;1;7;3,83;-1,17;1;0;0;0;0;0;0;0;0;2;0;0;0,5;0;0;0;0;-2;0;0;0;0;0;0;0;1;2;3;0;1;2;17;1;1;3;0;1;2;17;1;0,5
2021;3;1371;202131371;51413;1;6;3,31;-0,52;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;-1;0;0;0;0;0;1;2;1;4;4;3;4;4;9;4;4;4;3;4;4;9;4;1
2021;4;1371;202141371;51413;1;7;3,31;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;1;5;4;10;5;0;4;1;5;4;10;5;0
2021;5;1371;202151371;51413;1;6;6,63;3,32;3;0;0;5;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;5;0;5;4;13;5;5;5;0;5;4;13;5;13
2021;6;1371;202161371;51413;1;7;6,63;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;6;7;1;6;6;14;5;3;7;1;6;6;14;5;0
2021;7;1371;202171371;51413;1;7;5,82;-0,81;4;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;-2;0;0;0;0;0;0;0;0;6;7;1;7;6;15;6;4;7;1;7;6;15;6;3
2021;8;1371;202181371;51413;1;7;6,67;0,85;5;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;6;9;0;7;6;15;3;13;9;0;7;6;15;3;6
2021;9;1371;202191371;51413;1;7;5,84;-0,83;6;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;-2;0;0;0;0;0;1;0;1;6;10;0;7;6;16;2;11;10;0;7;6;16;2;1
2021;10;1371;2021101371;51413;1;7;5,41;-0,43;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;1;1;7;11;1;8;7;17;3;20;11;1;8;7;17;3;-1
2021;11;1371;2021111371;51413;1;7;5,18;-0,23;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;1;2;2;9;13;1;9;9;16;3;13;13;1;9;9;16;3;-1
2021;12;1371;2021121371;51413;1;5;5,18;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;12;15;3;12;12;15;5;11;15;3;12;12;15;5;0
2021;13;1371;2021131371;51413;1;5;5,18;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;13;17;0;12;13;15;5;11;17;0;12;13;15;5;0
2021;14;1371;2021141371;51413;1;5;5,18;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;17;1;13;13;16;6;12;17;1;13;13;16;6;0
2021;15;1371;2021151371;51413;1;7;6,57;1,39;9;0;0;5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;14;18;1;14;14;17;6;19;18;1;14;14;17;6;8
2021;16;1371;2021161371;51413;1;7;5,76;-0,81;10;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;-1;0;0;0;0;0;1;1;0;15;18;3;17;15;16;8;24;18;3;17;15;16;8;2
2021;17;1371;2021171371;51413;1;7;6,69;0,93;11;0;0;5;0;0;0;0;0;1;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;2;0;17;18;3;20;17;14;8;27;18;3;20;17;14;8;6,5
2021;18;1371;2021181371;51413;1;7;7,99;1,3;12;0;0;5;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;18;1;21;17;15;9;27;18;1;21;17;15;9;12
2021;19;1371;2021191371;51413;1;7;8,01;0,02;13;0;0;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;19;19;3;24;19;12;11;20;19;3;24;19;12;11;10
2021;20;1371;2021201371;51413;1;7;6,91;-1,1;14;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;2;1;21;20;3;27;21;9;13;17;20;3;27;21;9;13;3
2021;21;1371;2021211371;51413;1;7;7,27;0,36;15;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;-1;0;0;0;0;0;1;2;2;23;22;1;28;23;10;11;22;22;1;28;23;10;11;4
2021;22;1371;2021221371;51413;1;7;6,81;-0,46;16;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;-2;0;0;0;0;0;0;0;0;23;22;1;29;23;10;9;17;22;1;29;23;10;9;1
2021;23;1371;2021231371;51413;1;7;8,38;1,57;17;0;0;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;23;24;0;29;23;11;8;21;24;0;29;23;11;8;10
2021;24;1371;2021241371;51413;1;7;6,68;-1,7;18;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;-2;0;0;0;0;0;0;2;2;25;26;1;30;25;10;6;23;26;1;30;25;10;6;-1
2021;25;1371;2021251371;51413;1;6;7,3;0,62;19;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;-2;0;0;0;0;0;1;0;0;25;26;1;31;25;10;4;20;26;1;31;25;10;4;3
2021;26;1371;2021261371;51413;1;7;7,3;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;26;26;3;34;26;9;6;14;26;3;34;26;9;6;0
2021;27;1371;2021271371;51413;1;7;8,24;0,94;20;0;0;5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;26;1;35;26;10;6;52;26;1;35;26;10;6;8
2021;28;1371;2021281371;51413;1;7;8,78;0,54;21;0;0;5;0;0;0;0;0;5;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;1;2;27;28;0;35;27;12;6;46;28;0;35;27;12;6;10,5
2021;29;1371;2021291371;51413;1;7;7,98;-0,8;22;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;-2;0;0;0;0;0;1;1;0;28;28;3;38;28;10;8;44;28;3;38;28;10;8;5
