temporada_id;atleta_id;rodada_id;clube_id;posicao_id;status_id;atleta_preco;atleta_var;atleta_jogos;SC_G;SC_DP;SC_SG;SC_A;SC_FT;SC_FD;SC_DS;SC_PS;SC_DE;SC_V;SC_FF;SC_FS;SC_PP;SC_GC;SC_CV;SC_CA;SC_GS;SC_PC;SC_FC;SC_I;atleta_pontos;atleta_pt_acum;atleta_pt_med;clube_mand;clube_gol_pro;clube_gol_cont;clube_gol_marc;clube_gol_sof;clube_rod_pt;clube_pt;clube_saldo;clube_pos;clube_pt_5_rod;adv_gol_marc;adv_gol_sof;adv_rod_pt;adv_pt;adv_saldo;adv_pos;adv_pt_5_rod
2023;88423;9;280;2;6;8,53;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24,7;4,12;0;1;2;14;13;0;14;1;7;8;14;9;3;14;5;5;9
2023;88423;10;280;2;6;8,53;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24,7;4,12;0;1;1;15;14;1;15;1;6;8;14;8;1;14;6;9;11
2023;88423;11;280;2;6;8,45;-0,08;7;0;0;5;0;0;0;0;0;0;0;0,8;0;0;0;0;0;0;0;0;0;5,8;30,5;4,36;1;4;0;19;14;3;19;5;4;10;21;15;0;21;6;4;10
2023;88423;12;280;2;2;8,75;0,03;8;0;0;5;0;0;0;1,2;0;0;0;0;0,5;0;0;0;0;0;0;-0,3;0;6,4;36,9;4,61;1;2;0;21;14;3;21;7;4;10;10;20;0;10;-10;15;4
2023;88423;13;280;2;7;9,85;0,11;9;0;0;5;0;0;0;7,2;0;0;0;0;0,5;0;0;0;0;0;0;-0,9;0;11,8;48,7;5,41;0;1;0;22;14;3;22;8;5;10;11;17;0;11;-6;13;4
2023;88423;14;280;2;7;9,85;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48,7;5,41;1;0;0;22;14;1;22;8;5;11;18;13;1;18;5;11;7
2023;88423;15;280;2;6;9,85;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48,7;5,41;0;0;2;22;16;0;22;6;6;10;26;7;3;26;19;1;15
2023;88423;16;280;2;6;9,85;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48,7;5,41;1;0;0;22;16;1;22;6;6;8;13;16;1;13;-3;14;6
2023;88423;17;280;2;6;9,85;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48,7;5,41;0;3;0;25;16;3;25;9;5;8;17;18;0;17;-1;8;3
2023;88423;18;280;2;6;8,82;-1,03;10;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,6;0;4,4;53,1;5,31;0;1;0;26;16;3;26;10;4;8;17;33;0;17;-16;19;7
2023;88423;19;280;2;7;7,78;-1,04;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;-1;0;0;-2;51,1;4,65;1;1;1;27;17;1;27;10;6;8;14;29;1;14;-15;18;5
2023;88423;20;280;2;7;8,14;0,36;12;0;0;0;0;0;0;2,4;0;0;0;0;0;0;0;0;-1;0;0;-0,3;0;1,1;52,2;4,35;0;0;4;27;21;0;27;6;7;8;22;25;3;22;-3;16;8
2023;88597;1;356;4;6;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;11;1;1;1;1;1;0;14;1
2023;88597;2;356;4;6;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;4;1;3;4;3;2;4;0;6;0;0;-6;19;0
2023;88597;3;356;4;6;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;8;3;3;8;5;1;7;7;4;0;7;3;5;6
2023;88597;4;356;4;6;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;9;4;1;9;5;3;8;5;7;1;5;-2;13;4
2023;88597;5;356;4;6;4,42;-1,58;1;0;0;0;0;0;0;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2;1,2;1,2;1;0;0;9;4;1;9;5;4;9;7;3;1;7;4;11;8
2023;88597;6;356;4;6;4,42;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2;1,2;0;0;0;9;4;1;9;5;7;9;7;9;1;7;-2;3;5
2023;88597;7;356;4;7;4,19;-0,23;2;0;0;0;0;0;0;1,2;0;0;0;0;0,5;0;0;0;0;0;0;-0,3;0;1,4;2,6;1,3;0;1;2;10;6;0;10;4;9;6;7;18;3;7;-11;20;4
2023;88597;8;356;4;6;4,19;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,6;1,3;1;2;0;12;6;3;12;6;6;6;8;13;0;8;-5;18;2
2023;88597;9;356;4;6;4,19;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,6;1,3;1;0;0;12;6;1;12;6;9;6;9;14;1;9;-5;16;2
2023;88597;10;356;4;6;4,19;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,6;1,3;0;0;2;12;8;0;12;4;11;5;18;7;3;18;11;1;9
2023;88597;11;356;4;6;4,19;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,6;1,3;0;1;0;13;8;3;13;5;11;7;14;11;0;14;3;12;2
2023;88597;12;356;4;7;3,62;-0,57;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,6;0,87;1;2;1;15;9;3;15;6;10;10;16;11;0;16;5;9;6
2023;88597;13;356;4;6;3,73;0,11;4;0;0;0;0;0;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2;3,8;0,95;0;0;2;15;11;0;15;4;11;7;26;17;3;26;9;4;12
2023;88597;14;356;4;6;3,73;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,8;0,95;1;1;0;16;11;3;16;5;11;9;18;18;0;18;0;7;5
2023;88597;15;356;4;6;3,99;0,26;5;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6,8;1,36;1;0;1;16;12;0;16;4;11;9;14;17;3;14;-3;10;7
2023;88597;16;356;4;6;3,55;-0,44;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,8;1,13;0;1;3;17;15;0;17;2;11;6;28;14;3;28;14;2;6
2023;88597;17;356;4;6;3,55;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,8;1,13;1;0;3;17;18;0;17;-1;14;3;25;16;3;25;9;6;8
2023;88597;18;356;4;6;3,46;-0,09;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,8;0,97;0;0;1;17;19;0;17;-2;15;3;17;27;3;17;-10;15;8
2023;88597;19;356;4;6;3,46;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,8;0,97;1;4;0;21;19;3;21;2;10;3;19;31;0;19;-12;17;2
2023;88597;20;356;4;6;3,46;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,8;0,97;0;1;0;22;19;3;22;3;10;6;17;24;0;17;-7;14;2
2023;88857;1;294;4;6;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;-3;19;0;3;0;3;3;3;4;3
2023;88857;2;294;4;6;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;6;0;0;-6;19;0;4;1;3;4;3;8;4
2023;88857;3;294;4;6;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;7;1;1;-6;20;1;5;3;1;5;2;11;4
2023;88857;4;294;4;6;2,93;-1,07;1;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0,5;0,5;0,5;0;1;3;2;10;0;2;-8;20;1;6;5;3;6;1;16;6
2023;88857;5;294;4;6;2,99;0,06;2;0;0;0;0;0;0;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0;1,5;2;1;1;1;1;3;11;1;3;-8;20;2;6;6;1;6;0;18;6
2023;88857;6;294;4;6;4,54;1,55;3;8;0;0;0;0;0;1,2;0;0;0;0;0;0;0;0;-1;0;0;0;0;8,2;10,2;3,4;0;2;3;5;14;0;5;-9;18;2;10;7;3;10;3;7;9
2023;88857;7;294;4;7;4,12;-0,42;4;0;0;0;0;0;0;0;0;0;0;1,6;2;0;0;0;0;0;0;-0,3;0;3,3;13,5;3,38;1;1;2;6;16;0;6;-10;19;2;11;6;3;11;5;9;12
2023;88857;8;294;4;6;4,12;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,5;3,38;0;1;1;7;17;1;7;-10;19;2;7;13;1;7;-6;10;7
2023;88857;9;294;4;6;3,62;-0,05;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0,6;0;0,4;13,9;2,78;0;1;3;8;20;0;8;-12;19;2;20;8;3;20;12;2;9
2023;88857;10;294;4;7;0,46;0,98;6;0;0;0;0;0;3,6;0;0;0;0;0,8;1,5;0;0;0;0;0;0;0;-0,1;5,8;19,7;3,28;1;0;0;8;20;1;8;-12;20;2;9;8;1;9;1;17;6
2023;88857;11;294;4;7;4,41;-0,19;7;0;0;0;0;0;0;1,2;0;0;0;0;2;0;0;0;0;0;0;0;0;3,2;22,9;3,27;1;0;1;8;21;0;8;-13;20;2;11;13;3;11;-2;14;10
2023;88857;12;294;4;7;5,87;1,46;8;0;0;0;5;0;2,4;2,4;0;0;0;0;0,5;0;0;0;0;0;0;0;0;10,3;33,2;4,15;0;1;5;9;26;0;9;-17;20;2;22;17;3;22;5;3;12
2023;88857;13;294;4;7;6,68;0,81;9;0;0;0;5;0;1,2;4,8;0;0;0;0;1,5;0;0;0;0;0;0;0;0;12,5;45,7;5,08;0;2;1;11;27;3;11;-16;20;4;11;22;0;11;-11;15;4
2023;88857;14;294;4;7;6,04;-0,64;10;0;0;0;0;0;1,2;3,6;0;0;0;0;1;0;0;0;0;0;0;0;0;5,8;51,5;5,15;1;3;1;14;28;3;14;-14;16;7;16;32;0;16;-16;20;2
2023;88857;15;294;4;7;5,62;-0,42;11;0;0;0;0;0;1,2;1,2;0;0;0;0;2;0;0;0;-1;0;0;-0,6;0;2,8;54,3;4,94;0;0;0;14;28;1;14;-14;17;7;16;11;1;16;5;12;8
2023;88857;16;294;4;7;5,75;0,13;12;0;0;0;0;0;1,2;1,2;0;0;0;0;1;0;0;0;0;0;0;-0,3;0;3,1;57,4;4,78;1;2;0;16;28;3;16;-12;15;10;21;16;0;21;5;5;7
2023;88857;17;294;4;7;5,73;-0,02;13;0;0;0;0;0;1,2;1,2;0;0;0;0;1;0;0;0;0;0;0;-0,6;-0,1;2,7;60,1;4,62;0;1;4;17;32;0;17;-15;15;10;32;10;3;32;22;1;13
2023;88857;18;294;4;7;5,67;-0,06;14;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;62,1;4,44;1;0;1;17;33;0;17;-16;18;7;26;16;3;26;10;6;8
2023;88857;19;294;4;7;0,57;0,03;15;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;64,1;4,27;0;1;3;18;36;0;18;-18;18;4;20;21;3;20;-1;13;9
2023;88857;20;294;4;7;5,39;-0,31;16;0;0;0;0;0;0;0;0;0;0;0,8;0,5;0;0;0;0;0;-1;0;0;0,3;64,4;4,03;1;2;3;20;39;0;20;-19;16;3;34;26;3;34;8;4;8
2023;88916;1;294;1;6;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;-3;19;0;3;0;3;3;3;4;3
2023;88916;2;294;1;6;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;6;0;0;-6;19;0;4;1;3;4;3;8;4
2023;88916;3;294;1;6;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;7;1;1;-6;20;1;5;3;1;5;2;11;4
2023;88916;4;294;1;6;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;10;0;2;-8;20;1;6;5;3;6;1;16;6
2023;88916;5;294;1;6;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;11;1;3;-8;20;2;6;6;1;6;0;18;6
2023;88916;6;294;1;6;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;5;14;0;5;-9;18;2;10;7;3;10;3;7;9
2023;88916;7;294;1;6;3,54;-0,46;1;0;0;0;0;0;0;0;0;5;0;0;0,5;0;0;0;0;-2;0;0;0;3,5;3,5;3,5;1;1;2;6;16;0;6;-10;19;2;11;6;3;11;5;9;12
2023;88916;8;294;1;6;3,54;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,5;3,5;0;1;1;7;17;1;7;-10;19;2;7;13;1;7;-6;10;7
2023;88916;9;294;1;6;3,54;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,5;3,5;0;1;3;8;20;0;8;-12;19;2;20;8;3;20;12;2;9
2023;88916;10;294;1;6;3,54;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,5;3,5;1;0;0;8;20;1;8;-12;20;2;9;8;1;9;1;17;6
2023;88916;11;294;1;6;3,54;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,5;3,5;1;0;1;8;21;0;8;-13;20;2;11;13;3;11;-2;14;10
2023;88916;12;294;1;6;3,54;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,5;3,5;0;1;5;9;26;0;9;-17;20;2;22;17;3;22;5;3;12
2023;88916;13;294;1;7;2,64;-0,09;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;-1;2,5;2,5;0;2;1;11;27;3;11;-16;20;4;11;22;0;11;-11;15;4
2023;88916;14;294;1;6;2,75;0,11;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;-1;-1;0;0;0;0;2,5;1,25;1;3;1;14;28;3;14;-14;16;7;16;32;0;16;-16;20;2
2023;88916;15;294;1;6;2,75;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,5;1,25;0;0;0;14;28;1;14;-14;17;7;16;11;1;16;5;12;8
2023;88916;16;294;1;6;2,75;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,5;1,25;1;2;0;16;28;3;16;-12;15;10;21;16;0;21;5;5;7
2023;88916;17;294;1;6;2,75;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,5;1,25;0;1;4;17;32;0;17;-15;15;10;32;10;3;32;22;1;13
2023;88916;18;294;1;6;2,75;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,5;1,25;1;0;1;17;33;0;17;-16;18;7;26;16;3;26;10;6;8
2023;88916;19;294;1;6;2,75;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,5;1,25;0;1;3;18;36;0;18;-18;18;4;20;21;3;20;-1;13;9
2023;88916;20;294;1;6;2,75;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,5;1,25;1;2;3;20;39;0;20;-19;16;3;34;26;3;34;8;4;8
2023;89226;1;327;3;7;3,55;-2,45;1;0;0;0;0;0;0;0;0;0;0;0,8;0;0;0;0;-1;0;0;-0,3;0;-0,5;-0,5;-0,5;1;0;3;0;3;0;0;-3;20;0;3;0;3;3;3;5;3
2023;89226;2;327;3;6;3,55;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,5;-0,5;0;0;3;0;6;0;0;-6;20;0;4;2;3;4;2;11;3
2023;89226;3;327;3;7;2,56;-0,99;2;0;0;0;0;0;0;1,2;0;0;0;0,8;0;0;0;0;-1;0;0;-0,3;0;0,7;0,2;0,1;0;2;3;2;9;0;2;-7;19;0;3;3;3;3;0;17;4
2023;89226;4;327;3;6;2,08;-0,48;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,6;-0,1;-0,7;-0,5;-0,17;1;1;2;3;11;0;3;-8;19;0;5;6;3;5;-1;10;4
2023;89226;5;327;3;6;2,09;0,01;4;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0,5;5,55E-17;0;0;2;2;5;13;1;5;-8;17;1;8;10;1;8;-2;6;6
2023;89226;6;327;3;6;1,91;-0,18;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,55E-17;0;1;0;4;5;17;0;5;-12;19;1;11;5;3;11;6;12;12
2023;89226;7;327;3;7;1,82;-0,09;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,55E-17;0;1;2;1;7;18;3;7;-11;15;4;10;6;0;10;4;8;6
2023;89226;8;327;3;3;1,49;-0,33;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;-0,3;0;-1,3;-1,3;-0,19;0;0;2;7;20;0;7;-13;20;4;16;6;3;16;10;1;12
2023;89226;9;327;3;3;1,49;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,3;-0,19;1;2;0;9;20;3;9;-11;15;7;8;14;0;8;-6;13;4
2023;89226;10;327;3;7;2,28;0,79;8;0;0;0;0;0;0;3,6;0;0;0;0,8;0;0;0;0;0;0;0;-0,6;0;3,8;2,5;0,31;1;2;2;11;22;1;11;-11;13;7;14;13;1;14;1;7;7
2023;89226;11;327;3;7;1,79;-0,49;9;0;0;0;0;0;0;0;0;0;0;0,8;0;0;0;0;0;0;0;-0,6;0;0,2;2,7;0,3;0;1;3;12;25;0;12;-13;13;7;17;16;3;17;1;3;12
2023;89226;12;327;3;7;0,19;0,11;10;0;0;0;0;0;0;1,2;0;0;0;0;0;0;0;0;0;0;0;-0,3;0;0,9;3,6;0,36;1;1;2;13;27;0;13;-14;14;4;13;14;3;13;-1;14;13
2023;89226;13;327;3;7;2,28;0,38;11;0;0;0;0;0;2,4;1,2;0;0;0;0;0;0;0;0;0;0;0;-0,6;0;3;6,6;0,6;0;2;2;15;29;1;15;-14;12;5;18;13;1;18;5;9;6
2023;89226;14;327;3;6;0,22;-0,08;12;0;0;0;0;0;0;2,4;0;0;0;0;0;0;0;0;0;0;0;-0,6;0;1,8;8,4;0,7;0;1;3;16;32;0;16;-16;12;2;14;28;3;14;-14;19;7
2023;89226;15;327;3;6;0,22;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,4;0,7;1;0;0;16;32;1;16;-16;13;2;11;23;1;11;-12;18;4
2023;89226;16;327;3;7;1,98;-0,22;13;0;0;0;0;0;0;2,4;0;0;0;0;0;0;0;0;-1;0;0;-0,9;0;0,5;8,9;0,68;0;1;1;17;33;1;17;-16;12;3;28;19;1;28;9;4;9
2023;89226;17;327;3;7;2,21;0,23;14;0;0;0;0;0;2,4;0;0;0;0;0;0;0;0;0;0;0;0;-0,6;0;1,8;10,7;0,76;1;1;4;18;37;0;18;-19;13;3;32;15;3;32;17;2;9
2023;89226;18;327;3;6;1,94;-0,27;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,7;0,71;0;1;3;19;40;0;19;-21;13;2;18;24;3;18;-6;16;6
2023;89226;19;327;3;6;2,26;0,32;16;0;0;0;0;0;0;1,2;0;0;0;0;1;0;0;0;0;0;0;-0,3;0;1,9;12,6;0,79;1;0;1;19;41;0;19;-22;15;2;18;27;3;18;-9;15;11
2023;89226;20;327;3;7;2,38;0,12;17;0;0;0;0;0;0;2,4;0;0;0;0;0;0;0;0;0;0;0;0;0;2,4;15;0,88;0;1;3;20;44;0;20;-24;17;1;28;20;3;28;8;5;9
2023;89256;1;262;4;7;10,19;0,19;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;-1,2;0;0,8;0,8;0,8;1;3;0;3;0;3;3;3;1;3;0;3;0;0;-3;19;0
2023;89256;2;262;4;7;11,81;1,62;2;8;0;0;0;0;0;0;0;0;0;0,8;1,5;0;0;0;0;0;0;-1,2;-0,2;8,9;9,7;4,85;0;1;2;4;2;0;4;2;3;3;3;2;3;3;1;14;4
2023;89256;3;262;4;5;11,81;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,7;4,85;1;2;3;6;5;0;6;1;5;3;7;4;3;7;3;1;9
2023;89256;4;262;4;5;11,81;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,7;4,85;0;1;2;7;7;0;7;0;7;3;5;5;3;5;0;7;6
2023;89256;5;262;4;6;11,81;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,7;4,85;1;2;0;9;7;3;9;2;5;6;3;11;0;3;-8;15;3
2023;89256;6;262;4;7;11,81;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,7;4,85;0;3;2;12;9;3;12;3;4;6;8;11;0;8;-3;16;6
2023;89256;7;262;4;7;9,08;-2,73;3;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;-0,9;0;-0,4;9,3;3,1;1;1;0;13;9;3;13;4;3;9;6;12;0;6;-6;13;2
2023;89256;8;262;4;7;10,08;0,1;4;0;0;0;0;0;0;3,6;0;0;0;0;3,5;0;0;0;-1;0;0;-0,3;0;5,8;15,1;3,78;1;1;1;14;10;1;14;4;4;10;12;7;1;12;5;12;7
2023;89256;9;262;4;7;12,46;2,38;5;8;0;0;5;0;1,2;3,6;0;0;0;0,8;0;0;0;0;0;0;-1;-0,6;0;17;32,1;6,42;0;4;1;18;11;3;18;7;2;13;9;17;0;9;-8;18;1
2023;89256;10;262;4;7;11,49;-0,97;6;0;0;0;5;0;0;1,2;0;0;0;0;2,5;0;0;0;0;0;0;-0,9;0;7,8;39,9;6,65;1;3;0;21;11;3;21;10;2;13;14;15;0;14;-1;3;10
2023;89256;11;262;4;7;10,59;-0,09;7;0;0;0;0;0;0;1,2;0;0;0;0;0,5;0;0;0;0;0;0;-0,3;0;1,4;41,3;5,9;0;0;4;21;15;0;21;6;2;10;19;14;3;19;5;6;10
2023;89256;12;262;4;7;12,52;1,93;8;0;0;0;10;0;0;0;0;0;0;0;2,5;0;0;0;0;0;0;-0,3;0;12,2;53,5;6,69;0;3;2;24;17;3;24;7;1;10;11;13;0;11;-2;17;2
2023;89256;13;262;4;7;11,41;-1,11;9;0;0;0;0;0;0;3,6;0;0;0;0,8;1;0;0;0;0;0;0;-0,9;0;4,5;58;6,44;1;2;0;26;17;3;26;9;1;12;15;11;0;15;4;8;7
2023;89256;14;262;4;7;11,13;-0,28;10;0;0;0;0;0;0;0;0;0;0;0,8;1,5;0;0;0;0;0;0;0;0;2,3;60,3;6,03;0;1;1;27;18;1;27;9;1;10;25;13;1;25;12;2;5
2023;89256;15;262;4;7;11,31;0,18;11;0;0;0;0;0;0;2,4;0;0;0;0;2;0;0;0;0;0;0;0;-0,1;4,3;64,6;5,87;0;0;0;27;18;1;27;9;1;8;21;14;1;21;7;5;8
2023;89256;16;262;4;7;11,53;0,22;12;0;0;0;0;0;2,4;2,4;0;0;0;0;0,5;0;0;0;0;0;0;-0,3;0;5;69,6;5,8;1;1;1;28;19;1;28;9;3;9;17;33;1;17;-16;20;3
2023;89256;17;262;4;7;11,27;-0,26;13;0;0;0;0;0;0;1,2;0;0;0;0;2,5;0;0;0;0;0;0;-0,3;0;3,4;73;5,62;0;2;1;30;20;3;30;10;3;9;19;17;0;19;2;9;2
2023;89256;18;262;4;7;10,81;-0,46;14;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0,5;73,5;5,25;0;0;3;30;23;0;30;7;3;6;21;19;3;21;2;10;13
2023;89256;19;262;4;6;10,69;-0,12;15;0;0;0;0;0;1,2;0;0;0;0;0;1;0;0;0;-1;0;0;-0,9;0;0,3;73,8;4,92;1;1;1;31;24;1;31;7;3;6;24;19;1;24;5;11;5
2023;89256;20;262;4;7;11,85;1,16;16;8;0;0;0;0;0;0;0;0;0;0;1;0;0;0;-1;0;0;-0,3;0;7,7;81,5;5,09;0;3;2;34;26;3;34;8;3;8;20;39;0;20;-19;19;3
2023;89273;1;284;2;7;12,52;8,52;1;8;0;5;0;0;0;2,4;0;0;0;0;0;0;0;0;0;0;0;0;0;15,4;15,4;15,4;1;1;0;1;0;3;1;1;9;1;0;1;0;0;-1;17;0
2023;89273;2;284;2;7;14,19;1,67;2;0;0;0;0;0;0;3,6;0;0;0;0;1;0;0;0;0;0;0;0;0;4,6;20;10;0;0;1;1;1;0;1;0;16;3;2;2;3;2;0;12;3
2023;89273;3;284;2;5;14,19;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;10;0;2;1;3;2;3;3;1;11;6;3;5;0;3;-2;10;1
2023;89273;4;284;2;5;14,19;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;10;1;3;3;6;5;1;6;1;9;7;6;8;1;6;-2;6;5
2023;89273;5;284;2;5;14,19;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;10;0;1;4;7;9;0;7;-2;12;7;15;5;3;15;10;2;13
2023;89273;6;284;2;5;14,19;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;10;1;0;0;7;9;1;7;-2;13;5;9;4;1;9;5;8;9
2023;89273;7;284;2;5;14,19;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;10;1;3;1;10;10;3;10;0;11;8;5;11;0;5;-6;14;3
2023;89273;8;284;2;2;1,12;-2,99;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;6,67;0;2;1;12;11;3;12;1;10;8;11;11;0;11;0;7;9
2023;89273;9;284;2;6;10,81;-0,39;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;5;1;2;1;14;12;3;14;2;6;10;15;9;0;15;6;11;8
2023;89273;10;284;2;7;11,53;0,72;5;0;0;0;0;0;0;3,6;0;0;0;0,8;1;0;0;0;0;0;0;0;0;5,4;25,4;5,08;0;0;3;14;15;0;14;-1;10;10;21;11;3;21;10;4;13
